value,transcription,alt_transcription,IPA,Comment
h,Phonemic,NA,,
o,Phonemic,NA,,
ʔ,Phonemic,NA,,
p,Phonemic,NA,,
a,Phonemic,NA,,
u,Phonemic,NA,,
k,Phonemic,NA,,
i,Phonemic,NA,,
ō,Phonemic,NA,,
-,Phonemic,NA,,
m,Phonemic,NA,,
 ,Phonemic,NA,,
l,Phonemic,NA,,
ā,Phonemic,NA,,
w,Phonemic,NA,,
ī,Phonemic,NA,,
n,Phonemic,NA,,
ū,Phonemic,NA,,
e,Phonemic,NA,,
ē,Phonemic,NA,,
s,Phonemic,NA,,
g,Phonemic,NA,,
[,Phonemic,NA,,
],Phonemic,NA,,
r,Phonemic,NA,,
b,Phonemic,NA,,
/,Phonemic,NA,,
t,Phonemic,NA,,
(,Phonemic,NA,,
),Phonemic,NA,,
