value,transcription,alt_transcription,IPA,Comment
ŋ,phonetic,NA,,
k,phonetic,NA,,
ə,phonetic,NA,,
n,phonetic,NA,,
t,phonetic,NA,,
h,phonetic,NA,,
ɛ,phonetic,NA,,
ʔ,phonetic,NA,,
 ,phonetic,NA,,
l,phonetic,NA,,
ɔ,phonetic,NA,,
:,phonetic,NA,,
r,phonetic,NA,,
ä,phonetic,NA,,
s,phonetic,NA,,
č,phonetic,NA,,
a,phonetic,NA,,
w,phonetic,NA,,
u,phonetic,NA,,
o,phonetic,NA,,
i,phonetic,NA,,
p,phonetic,NA,,
ń,phonetic,NA,,
e,phonetic,NA,,
m,phonetic,NA,,
c,phonetic,NA,,
b,phonetic,NA,,
',phonetic,NA,,
j,phonetic,NA,,
ɨ,phonetic,NA,,
ə̣,phonetic,NA,,
v,phonetic,NA,,
d,phonetic,NA,,
δ,phonetic,NA,,
ʒ,phonetic,NA,,
/,phonetic,NA,,
`,phonetic,NA,,
T,phonetic,NA,,
f,phonetic,NA,,
.,phonetic,NA,,
1,phonetic,NA,,
ô,phonetic,NA,,
â,phonetic,NA,,
û,phonetic,NA,,
ɔ̆,phonetic,NA,,
