value,transcription,alt_transcription,IPA,Comment
h,Phonemic,NA,,
ɨ,Phonemic,NA,,
n,Phonemic,NA,,
-,Phonemic,NA,,
a,Phonemic,NA,,
β,Phonemic,NA,,
i,Phonemic,NA,,
k,Phonemic,NA,,
y,Phonemic,NA,,
o,Phonemic,NA,,
t,Phonemic,NA,,
m,Phonemic,NA,,
ṣ̌,Phonemic,NA,,
ʔ,Phonemic,NA,,
[,Phonemic,NA,,
ĩ,Phonemic,NA,,
p,Phonemic,NA,,
],Phonemic,NA,,
r,Phonemic,NA,,
#,Phonemic,NA,,
N,Phonemic,NA,,
A,Phonemic,NA,,
M,Phonemic,NA,,
E,Phonemic,NA,,
?,Phonemic,NA,,
ã,Phonemic,NA,,
w,Phonemic,NA,,
c̷,Phonemic,NA,,
(,Phonemic,NA,,
č,Phonemic,NA,,
),Phonemic,NA,,
š,Phonemic,NA,,
ɨ̃,Phonemic,NA,,
 ,Phonemic,NA,,
s,Phonemic,NA,,
õ,Phonemic,NA,,
l,Phonemic,NA,,
ǰ,Phonemic,NA,,
d,Phonemic,NA,,
e,Phonemic,NA,,
.,Phonemic,NA,,
b,Phonemic,NA,,
u,Phonemic,NA,,
č̣,Phonemic,NA,,
',Phonemic,NA,,
ṣ̌,Phonemic,NA,,
g,Phonemic,NA,,
ʷ,Phonemic,NA,,
