value,transcription,alt_transcription,IPA,Comment
t,NA,NA,,
e,NA,NA,,
ŋ,NA,NA,,
.,NA,NA,,
2,NA,NA,,
f,NA,NA,,
ɛ,NA,NA,,
4,NA,NA,,
 ,NA,NA,,
l,NA,NA,,
i,NA,NA,,
u,NA,NA,,
o,NA,NA,,
k,NA,NA,,
7,NA,NA,,
a,NA,NA,,
n,NA,NA,,
h,NA,NA,,
3,NA,NA,,
6,NA,NA,,
j,NA,NA,,
p,NA,NA,,
ć,NA,NA,,
s,NA,NA,,
ö,NA,NA,,
1,NA,NA,,
5,NA,NA,,
m,NA,NA,,
w,NA,NA,,
:,NA,NA,,
ɔ,NA,NA,,
c,NA,NA,,
8,NA,NA,,
ɣ,NA,NA,,
ń,NA,NA,,
ə,NA,NA,,
ś,NA,NA,,
ʔ,NA,NA,,
ü,NA,NA,,
(,NA,NA,,
),NA,NA,,
v,NA,NA,,
&,NA,NA,,
ɨ,NA,NA,,
0,NA,NA,,
b,NA,NA,,
g,NA,NA,,
I,NA,NA,,
r,NA,NA,,
