value,transcription,alt_transcription,IPA,Comment
v,NA,NA,,
u,NA,NA,,
.,NA,NA,,
2,NA,NA,,
4,NA,NA,,
 ,NA,NA,,
h,NA,NA,,
i,NA,NA,,
t,NA,NA,,
1,NA,NA,,
m,NA,NA,,
p,NA,NA,,
a,NA,NA,,
3,NA,NA,,
ŋ,NA,NA,,
ə,NA,NA,,
ʔ,NA,NA,,
e,NA,NA,,
n,NA,NA,,
k,NA,NA,,
o,NA,NA,,
ć,NA,NA,,
ɛ,NA,NA,,
c,NA,NA,,
f,NA,NA,,
ń,NA,NA,,
l,NA,NA,,
ś,NA,NA,,
x,NA,NA,,
j,NA,NA,,
s,NA,NA,,
ɨ,NA,NA,,
b,NA,NA,,
-,NA,NA,,
:,NA,NA,,
ɨ̂,NA,NA,,
(,NA,NA,,
),NA,NA,,
/,NA,NA,,
ɔ,NA,NA,,
r,NA,NA,,
z,NA,NA,,
w,NA,NA,,
