value,transcription,alt_transcription,IPA,Comment
c,Phonemic,NA,,
k,Phonemic,NA,,
a,Phonemic,NA,,
-,Phonemic,NA,,
y,Phonemic,NA,,
r,Phonemic,NA,,
i,Phonemic,NA,,
t,Phonemic,NA,,
u,Phonemic,NA,,
e,Phonemic,NA,,
s,Phonemic,NA,,
o,Phonemic,NA,,
l,Phonemic,NA,,
h,Phonemic,NA,,
b,Phonemic,NA,,
í,Phonemic,NA,,
p,Phonemic,NA,,
m,Phonemic,NA,,
n,Phonemic,NA,,
ú,Phonemic,NA,,
z,Phonemic,NA,,
j,Phonemic,NA,,
v,Phonemic,NA,,
',Phonemic,NA,,
á,Phonemic,NA,,
g,Phonemic,NA,,
[,Phonemic,NA,,
],Phonemic,NA,,
ó,Phonemic,NA,,
q,Phonemic,NA,,
é,Phonemic,NA,,
 ,Phonemic,NA,,
