,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.28120726293909737,0.648989898989899,0.6388888888888888,0.5116279069767442,0.5,0.7777777777777778
1,0.07288792981454689,0.4909090909090909,0.5237373737373737,0.20689655172413793,0.13636363636363635,0.9111111111111111
2,0.28377708197380946,0.6166666666666667,0.603030303030303,0.3870967741935484,0.2727272727272727,0.9333333333333333
3,0.3148420891900273,0.6646464646464647,0.6621212121212121,0.5531914893617023,0.5909090909090909,0.7333333333333333
4,0.31962771449405775,0.6756613756613757,0.6634920634920635,0.5454545454545454,0.5714285714285714,0.7555555555555555
5,0.28445694035433716,0.6476190476190476,0.6492063492063492,0.5573770491803278,0.8095238095238095,0.4888888888888889
6,0.19813298130565876,0.6412698412698412,0.6031746031746031,0.5161290322580646,0.7619047619047619,0.4444444444444444
7,0.3181818181818182,0.6771694214876033,0.6590909090909091,0.5454545454545454,0.5454545454545454,0.7727272727272727
8,0.2786852008565769,0.6518595041322314,0.6477272727272727,0.5555555555555556,0.6818181818181818,0.6136363636363636
9,0.23581055457094965,0.6296487603305785,0.625,0.5357142857142857,0.6818181818181818,0.5681818181818182
