,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.042820466055888226,0.4953165374677002,0.5229328165374677,0.4181818181818182,0.6388888888888888,0.4069767441860465
1,0.24112225040918067,0.6430878552971576,0.6224160206718347,0.5166666666666667,0.8611111111111112,0.38372093023255816
2,0.19747403725893747,0.6035206718346253,0.6078811369509044,0.4782608695652174,0.6111111111111112,0.6046511627906976
3,0.18151084001136344,0.5313307493540051,0.5875322997416021,0.49206349206349204,0.8611111111111112,0.313953488372093
4,0.26355695304821347,0.6492248062015503,0.6411498708010336,0.5272727272727273,0.8055555555555556,0.47674418604651164
5,0.24521928485219704,0.6222545219638244,0.6130490956072352,0.43750000000000006,0.3888888888888889,0.8372093023255814
6,0.21638111077315078,0.6044850498338871,0.6192691029900332,0.4893617021276596,0.6571428571428571,0.5813953488372093
7,0.15679989341722625,0.5940199335548173,0.5853820598006645,0.4418604651162791,0.5428571428571428,0.627906976744186
8,0.10700450519484804,0.5140522875816993,0.5553921568627451,0.38961038961038963,0.4166666666666667,0.6941176470588235
9,0.1513999235464051,0.568954248366013,0.5815359477124182,0.4418604651162791,0.5277777777777778,0.6352941176470588
