,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.23159121273595376,0.6810966810966811,0.6320346320346321,0.45945945945945943,0.8095238095238095,0.45454545454545453,Udi
1,0.39585881328481737,0.7734487734487734,0.7305194805194806,0.5573770491803278,0.8095238095238095,0.6515151515151515,Udi
2,0.516696578459025,0.8845598845598845,0.7911255411255411,0.6415094339622642,0.8095238095238095,0.7727272727272727,Udi
3,0.3108526815584949,0.7052447552447553,0.6576923076923077,0.4888888888888889,0.5,0.8153846153846154,Udi
4,0.36996336996337,0.7175824175824176,0.684981684981685,0.5238095238095238,0.5238095238095238,0.8461538461538461,Udi
5,0.2381739547997058,0.6824175824175824,0.6355311355311355,0.4657534246575343,0.8095238095238095,0.46153846153846156,Udi
6,0.27158936472011513,0.7025641025641025,0.6578754578754579,0.48484848484848486,0.7619047619047619,0.5538461538461539,Udi
7,0.3261010050974069,0.6864468864468865,0.6879120879120879,0.5172413793103449,0.7142857142857143,0.6615384615384615,Udi
8,0.3024436784180416,0.6882783882783883,0.6677655677655678,0.49350649350649356,0.9047619047619048,0.4307692307692308,Udi
9,0.3299150519406514,0.7472527472527473,0.6901098901098901,0.5142857142857143,0.8571428571428571,0.5230769230769231,Udi
