,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.18409353098883488,0.5663888888888889,0.5743055555555555,0.5578231292517007,0.9111111111111111,0.2375
1,0.11342410894527005,0.5422222222222223,0.5590277777777778,0.4761904761904762,0.5555555555555556,0.5625
2,0.25353624352472126,0.6423611111111112,0.6319444444444444,0.5636363636363636,0.6888888888888889,0.575
3,0.23756554836659946,0.6465277777777778,0.6111111111111112,0.47500000000000003,0.4222222222222222,0.8
4,0.2629243887731158,0.6167613636363636,0.6369318181818182,0.5544554455445544,0.6363636363636364,0.6375
5,0.18151569178057445,0.5714488636363636,0.5897727272727272,0.46511627906976744,0.45454545454545453,0.725
6,0.18605086385982514,0.6056818181818182,0.5965909090909092,0.5050505050505051,0.5681818181818182,0.625
7,0.1638492932822443,0.5262784090909091,0.571590909090909,0.3888888888888889,0.3181818181818182,0.825
8,0.20071391110444867,0.6144866385372714,0.5931082981715893,0.562962962962963,0.8444444444444444,0.34177215189873417
9,0.25367763370606916,0.6531645569620254,0.6274261603375527,0.5274725274725275,0.5333333333333333,0.7215189873417721
