,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.47844168523849784,0.800656814449918,0.7592775041050903,0.6428571428571429,0.7714285714285715,0.7471264367816092
1,0.43122572923319286,0.754022988505747,0.7362889983579639,0.6136363636363636,0.7714285714285715,0.7011494252873564
2,0.4540950338842728,0.730049261083744,0.7422003284072249,0.6250000000000001,0.7142857142857143,0.7701149425287356
3,0.3328092742518196,0.6939244663382594,0.6819376026272578,0.5517241379310346,0.6857142857142857,0.6781609195402298
4,0.36768469933800324,0.7410509031198685,0.6908045977011494,0.56,0.6,0.7816091954022989
5,0.3396788227452451,0.7323481116584565,0.68752052545156,0.5591397849462366,0.7428571428571429,0.632183908045977
6,0.31713365904722823,0.6254515599343186,0.6706075533661741,0.5365853658536586,0.6285714285714286,0.7126436781609196
7,0.3846909465169455,0.7252491694352159,0.6789036544850499,0.5396825396825397,0.4857142857142857,0.872093023255814
8,0.34003998013307357,0.6966777408637874,0.675249169435216,0.5405405405405405,0.5714285714285714,0.7790697674418605
9,0.45703951832104106,0.7435215946843854,0.7355481727574751,0.6216216216216216,0.6571428571428571,0.813953488372093
