,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.1901597073139162,0.5964285714285715,0.5625000000000001,0.6428571428571429,0.55
1,0.3098898934004561,0.6571428571428571,0.6250000000000001,0.7142857142857143,0.6
2,0.15,0.575,0.5,0.5,0.65
3,0.06011470308353028,0.5285714285714286,0.4,0.35714285714285715,0.7
4,-0.037603552349761676,0.4807692307692308,0.41379310344827586,0.46153846153846156,0.5
5,0.18847835762580822,0.5788461538461538,0.4,0.3076923076923077,0.85
6,-0.08648817040445186,0.4557692307692308,0.4000000000000001,0.46153846153846156,0.45
7,0.3522267206477733,0.6761133603238867,0.6153846153846154,0.6153846153846154,0.7368421052631579
8,0.20513587275572404,0.5991902834008097,0.4999999999999999,0.46153846153846156,0.7368421052631579
9,0.048647332992624304,0.5222672064777327,0.3636363636363637,0.3076923076923077,0.7368421052631579
