,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,-0.06804138174397717,0.4722222222222222,0.2222222222222222,0.16666666666666666,0.7777777777777778
1,0.12309149097933272,0.5555555555555556,0.4,0.3333333333333333,0.7777777777777778
2,0.1141405293393463,0.5471014492753623,0.3428571428571428,0.2608695652173913,0.8333333333333334
3,-0.018548920855176055,0.4915458937198067,0.30769230769230765,0.2608695652173913,0.7222222222222222
4,0.14492753623188406,0.572463768115942,0.4782608695652174,0.4782608695652174,0.6666666666666666
5,0.1617636294710456,0.5785024154589372,0.46511627906976744,0.43478260869565216,0.7222222222222222
6,0.27050545947907634,0.6376811594202898,0.5714285714285715,0.6086956521739131,0.6666666666666666
7,0.13540372670807455,0.5677018633540373,0.4782608695652174,0.4782608695652174,0.6571428571428571
8,0.30172220065499683,0.646583850931677,0.5581395348837209,0.5217391304347826,0.7714285714285715
9,0.13540372670807455,0.5677018633540373,0.4782608695652174,0.4782608695652174,0.6571428571428571
