,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.16643757148392066,0.5705128205128205,0.4,0.3076923076923077,0.8333333333333334
1,0.01008712554448004,0.5042735042735043,0.3,0.23076923076923078,0.7777777777777778
2,0.44226898133585163,0.6805555555555556,0.5555555555555556,0.4166666666666667,0.9444444444444444
3,0.16666666666666666,0.5833333333333333,0.5,0.5,0.6666666666666666
4,0.4330127018922193,0.7083333333333334,0.6363636363636365,0.5833333333333334,0.8333333333333334
5,0.19304683562633607,0.5833333333333334,0.4210526315789474,0.3333333333333333,0.8333333333333334
6,-0.07961085787020428,0.4607843137254902,0.34782608695652173,0.3333333333333333,0.5882352941176471
7,0.01692566771665739,0.5073529411764706,0.3157894736842105,0.25,0.7647058823529411
8,-0.31030390813871883,0.3651960784313726,0.10526315789473685,0.08333333333333333,0.6470588235294118
9,0.26223946461245556,0.6078431372549019,0.4444444444444444,0.3333333333333333,0.8823529411764706
