,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.3531219869398885,0.7363528481012658,0.6906645569620253,0.5656565656565657,0.875,0.5063291139240507
1,0.31246167516568973,0.685126582278481,0.6687104430379747,0.5454545454545454,0.84375,0.4936708860759494
2,0.3659253705031987,0.7356254856254856,0.6958041958041958,0.58,0.8787878787878788,0.5128205128205128
3,0.3978363242424864,0.7808857808857809,0.715034965034965,0.5979381443298969,0.8787878787878788,0.5512820512820513
4,0.4271481058858378,0.7867132867132868,0.7301864801864801,0.6122448979591837,0.9090909090909091,0.5512820512820513
5,0.45631019733694284,0.7975912975912977,0.7261072261072261,0.6153846153846154,0.6060606060606061,0.8461538461538461
6,0.5225900443250094,0.8238150738150738,0.7855477855477855,0.6744186046511628,0.8787878787878788,0.6923076923076923
7,0.3996863421865295,0.7777777777777778,0.7138694638694638,0.5974025974025974,0.696969696969697,0.7307692307692307
8,0.41946898586390813,0.811965811965812,0.7278554778554778,0.6105263157894737,0.8787878787878788,0.5769230769230769
9,0.36150942698748223,0.7618492618492618,0.6876456876456877,0.5633802816901409,0.6060606060606061,0.7692307692307693
