,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.2380087837832568,0.5746031746031746,0.6039682539682539,0.4742268041237113,0.36507936507936506,0.8428571428571429
1,0.10594569267279519,0.5260770975056689,0.5523809523809524,0.5042016806722689,0.47619047619047616,0.6285714285714286
2,0.07423798087113842,0.4643990929705215,0.5365079365079365,0.4786324786324786,0.4444444444444444,0.6285714285714286
3,0.19924710676564922,0.5215419501133787,0.5682539682539682,0.6629213483146068,0.9365079365079365,0.2
4,0.0,0.4303854875283446,0.5,0.0,0.0,1.0
5,0.10167956981848124,0.5439909297052153,0.5507936507936508,0.5522388059701493,0.5873015873015873,0.5142857142857142
6,0.1302441108607606,0.4562358276643991,0.5158730158730158,0.06153846153846154,0.031746031746031744,1.0
7,0.06820141657518408,0.5013605442176869,0.5317460317460317,0.41904761904761906,0.3492063492063492,0.7142857142857143
8,0.13333333333333333,0.5446712018140589,0.5603174603174603,0.620253164556962,0.7777777777777778,0.34285714285714286
9,0.22402939017523113,0.51859410430839,0.5563492063492064,0.2222222222222222,0.12698412698412698,0.9857142857142858
10,0.11849965049386081,0.5068027210884354,0.5531746031746032,0.6163522012578616,0.7777777777777778,0.32857142857142857
11,0.2130032168075646,0.608843537414966,0.6055555555555555,0.5666666666666667,0.5396825396825397,0.6714285714285714
12,0.18773044091622954,0.5650793650793651,0.5785714285714285,0.6506024096385542,0.8571428571428571,0.3
13,0.2380087837832568,0.554875283446712,0.6039682539682539,0.4742268041237113,0.36507936507936506,0.8428571428571429
14,0.14634182315230265,0.5160997732426303,0.5523809523809524,0.6477272727272727,0.9047619047619048,0.2
15,0.13378917511889904,0.5664399092970521,0.5666666666666667,0.573529411764706,0.6190476190476191,0.5142857142857142
16,0.1,0.4784580498866213,0.5452380952380952,0.6075949367088607,0.7619047619047619,0.32857142857142857
17,0.15127875887005052,0.5356009070294784,0.5746031746031746,0.5254237288135594,0.49206349206349204,0.6571428571428571
18,0.16999553079027332,0.5462585034013605,0.584920634920635,0.5599999999999999,0.5555555555555556,0.6142857142857143
19,0.3217979514674192,0.6687074829931973,0.6547619047619048,0.5945945945945946,0.5238095238095238,0.7857142857142857
20,0.009280767439828409,0.4206349206349206,0.5015873015873016,0.05970149253731343,0.031746031746031744,0.9714285714285714
21,0.022019275302527213,0.47324263038548753,0.5095238095238095,0.5889570552147239,0.7619047619047619,0.2571428571428571
22,0.1689680678766632,0.5623582766439909,0.5738095238095238,0.4329896907216495,0.3333333333333333,0.8142857142857143
23,0.21970661863266266,0.5839002267573696,0.5817460317460317,0.6666666666666666,0.9206349206349206,0.24285714285714285
24,0.07705141285294195,0.5002267573696144,0.5380952380952381,0.557142857142857,0.6190476190476191,0.45714285714285713
25,0.24199813325835845,0.6133786848072562,0.611904761904762,0.6580645161290323,0.8095238095238095,0.4142857142857143
26,0.00792573195334863,0.4351473922902494,0.503968253968254,0.4923076923076923,0.5079365079365079,0.5
27,0.18538257485690668,0.5868480725623583,0.5817460317460317,0.44897959183673464,0.3492063492063492,0.8142857142857143
28,0.24552983583446694,0.5600907029478458,0.573015873015873,0.2894736842105263,0.1746031746031746,0.9714285714285714
