,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.29196878067384036,0.6700014190435648,0.6527777777777777,0.57002457002457,0.6666666666666666,0.6388888888888888
1,0.24071001823111188,0.5883265928764013,0.6029693486590039,0.43010752688172044,0.3448275862068966,0.8611111111111112
2,0.23011173606738516,0.6260288065843622,0.6198382290336313,0.5279187817258884,0.5977011494252874,0.6419753086419753
3,0.1766242749367394,0.598446147296722,0.5915283099191145,0.5249457700650759,0.6954022988505747,0.4876543209876543
4,0.15648527801288856,0.5546331772385412,0.5798744146445296,0.5208333333333334,0.7183908045977011,0.44135802469135804
5,0.23743864113791685,0.6498864765148291,0.6209557258407833,0.5601659751037344,0.7758620689655172,0.4660493827160494
6,0.16433641397707563,0.59628210586065,0.5861004682843763,0.49878934624697346,0.5919540229885057,0.5802469135802469
7,0.10623460997301248,0.5482474811976727,0.5541719880800341,0.4328767123287671,0.4540229885057471,0.654320987654321
8,0.1450170701287007,0.5495246204058464,0.5745530012771392,0.5127118644067796,0.6954022988505747,0.4537037037037037
9,0.20231822615301054,0.6273768979707677,0.604565772669221,0.5039370078740157,0.5517241379310345,0.6574074074074074
10,0.23558581977743132,0.6362813963388677,0.6184014474244359,0.5056818181818181,0.5114942528735632,0.7253086419753086
11,0.07247765006385697,0.5328331204767986,0.5362388250319285,0.39655172413793105,0.39655172413793105,0.6759259259259259
12,0.21118117435911674,0.6279977295302965,0.6102596849723287,0.5381165919282511,0.6896551724137931,0.5308641975308642
13,0.19211008769541058,0.6182240669788562,0.600681140911026,0.5156626506024097,0.6149425287356322,0.5864197530864198
14,0.23109434140779883,0.6206187029941819,0.6207428693060877,0.5323383084577114,0.6149425287356322,0.6265432098765432
15,0.1876196935966141,0.5948719313182915,0.5927522349936143,0.46470588235294114,0.4540229885057471,0.7314814814814815
16,0.2979599566485325,0.6786221086987371,0.6551724137931034,0.5685279187817259,0.6436781609195402,0.6666666666666666
17,0.276962404833097,0.6401394210302256,0.6369199659429545,0.5235294117647058,0.5114942528735632,0.7623456790123457
18,0.19786246966248766,0.6193060876968923,0.6036079182630907,0.5275229357798166,0.6609195402298851,0.5462962962962963
19,0.22523052774128885,0.6552788420604514,0.6175500212856535,0.5458612975391499,0.7011494252873564,0.5339506172839507
20,0.20461389994636894,0.6038385128423442,0.6058961260110686,0.5065274151436032,0.5574712643678161,0.654320987654321
21,0.1876196935966141,0.5926635447708245,0.5927522349936143,0.46470588235294114,0.4540229885057471,0.7314814814814815
22,0.23175599346127188,0.6635979849581382,0.6209557258407834,0.531328320802005,0.6091954022988506,0.6327160493827161
23,0.23829768358087444,0.6520505179509012,0.6188271604938271,0.5028901734104047,0.5,0.7376543209876543
24,0.09329265483441232,0.5447176103306371,0.5478395061728395,0.4884210526315789,0.6666666666666666,0.42901234567901236
25,0.24060298731659685,0.6203437633035335,0.6239889314601959,0.5251989389920424,0.5689655172413793,0.6790123456790124
26,0.1804602446132609,0.5989250744997872,0.5943486590038314,0.5203619909502263,0.6609195402298851,0.5277777777777778
27,0.3106041896346705,0.6865155385270328,0.6485738612175393,0.529595015576324,0.4885057471264368,0.808641975308642
28,0.1774732051847352,0.5915903930750673,0.5899318859088973,0.4735376044568245,0.4885057471264368,0.691358024691358
29,0.21900144064430382,0.6292571306939123,0.6124946785866326,0.5093833780160858,0.5459770114942529,0.6790123456790124
30,0.21304227559839922,0.6009560806016745,0.592379736057897,0.41696113074204944,0.3390804597701149,0.845679012345679
31,0.32336751810621445,0.7064885766993045,0.6691145168156662,0.5876543209876544,0.6839080459770115,0.654320987654321
32,0.23742803099204027,0.6500461189158508,0.6224457215836526,0.5238095238095238,0.5689655172413793,0.6759259259259259
33,0.0869170232440752,0.5501543209876543,0.5428373776074925,0.3964497041420118,0.3850574712643678,0.7006172839506173
34,0.24496602945937698,0.6257449978714347,0.6280332056194124,0.5409429280397023,0.6264367816091954,0.6296296296296297
35,0.09729769657760862,0.5460834397616007,0.5410280970625798,0.5183887915936952,0.8505747126436781,0.23148148148148148
36,0.14416889682037598,0.5708368809422448,0.5670498084291188,0.4025974025974026,0.3563218390804598,0.7777777777777778
37,0.0911027498737031,0.5272722435078758,0.5409748829289058,0.5117967332123412,0.8103448275862069,0.2716049382716049
38,0.19767083429545115,0.608397190293742,0.5886547467007237,0.42176870748299317,0.3563218390804598,0.8209876543209876
39,0.15922608427093973,0.5891514119483469,0.582960834397616,0.48607594936708864,0.5517241379310345,0.6141975308641975
40,0.18825745805827587,0.5876436781609194,0.5987122179650914,0.5165876777251185,0.6264367816091954,0.5709876543209876
41,0.21992287383221823,0.6323258124024407,0.6118028948488718,0.5027624309392266,0.5229885057471264,0.7006172839506173
42,0.31445568281251307,0.6510837945224919,0.6501170710940827,0.53125,0.4885057471264368,0.8117283950617284
