,Matthews,Accuracy,F1
0,0.09672800937776435,0.5408829971181557,0.3284671532846715
1,0.12880957715395808,0.5659158501440922,0.45799457994579945
2,0.06452458969568904,0.5296968299711815,0.34768211920529796
3,0.01041880133605548,0.5043873198847262,0.2673992673992674
4,0.06701970859210797,0.5271100864553314,0.2889733840304182
5,-0.036260786949638475,0.48707780979827087,0.17154811715481172
6,0.10969763985311974,0.5542109510086456,0.41949778434268836
7,0.0,0.5,0.0
8,0.09310173993844102,0.5447561959654179,0.3913043478260869
9,0.08407710604278294,0.5356011527377522,0.3205828779599272
10,0.1796910196217508,0.5860518731988473,0.44687499999999997
11,0.008306560217315281,0.5035919308357348,0.27807486631016043
12,0.053528127100786645,0.5245740634005763,0.33887043189368776
13,0.060573250430527546,0.5300426512968299,0.39002932551319647
14,0.0,0.5,0.0
15,0.09605187608177204,0.5497613832853026,0.45161290322580644
16,0.08901874979053916,0.5444518731988472,0.41329479768786126
17,0.13338077755557098,0.5649291066282421,0.425531914893617
18,0.09835032650947027,0.5457060518731989,0.37581699346405234
19,0.0468452581279105,0.5215331412103746,0.33499170812603646
20,0.11286973622608808,0.5543608069164265,0.4055727554179567
21,0.08697462931947195,0.5389740634005764,0.3493150684931507
22,0.08267014782140558,0.5410881844380403,0.4058394160583942
23,0.11635281035677153,0.5509740634005764,0.3585237258347979
24,0.11455418319148654,0.5506559077809798,0.36173913043478256
25,0.06105164198520571,0.52551469740634,0.2988929889298893
26,-0.0028672302186485907,0.4989279538904899,0.21052631578947367
27,0.12965032622704092,0.5617198847262248,0.41009463722397477
28,0.12241805170550032,0.5533740634005764,0.36042402826855124
29,0.10281176719666624,0.5428011527377521,0.3259259259259259
