,Matthews,Accuracy,F1
0,0.4245723387563362,0.6767235149588091,0.5000000000000001
1,0.0,0.5,0.0
2,0.0,0.5,0.0
3,0.418389085936329,0.7239795180971651,0.5411764705882353
4,0.0,0.5,0.0
5,0.5752200821397707,0.8014318749612868,0.6626139817629179
6,0.3017867415998353,0.6216629157805629,0.39183673469387753
7,0.26820937360624336,0.607086077674313,0.3621399176954732
8,0.2502118952157959,0.5915130179836062,0.32599118942731276
9,0.10133809436665477,0.5356575062457415,0.19909502262443438
10,0.0,0.5,0.0
11,0.45891239469168355,0.7242376065905478,0.5618729096989966
12,0.20048658051750914,0.5695806578159519,0.273972602739726
13,0.35764933323941905,0.6575114075114076,0.45864661654135336
14,0.33679669378216837,0.6420054508289802,0.43137254901960786
15,0.06013116997275186,0.5158414717238247,0.11578947368421054
16,0.3244414582549048,0.6338550162079574,0.416
17,0.39788057624308987,0.6670503582268288,0.48031496062992124
18,0.0,0.5,0.0
19,0.0,0.5,0.0
20,0.40079807162906844,0.6893182334358805,0.5087108013937283
21,0.0,0.5,0.0
22,0.312771384986918,0.6223907253319018,0.39330543933054396
23,0.3393125225627266,0.6510850040261805,0.44609665427509293
24,0.24674067471442995,0.5874042491689551,0.31531531531531526
25,0.5290439906201595,0.7755249519955403,0.6257668711656442
26,0.35260138398484187,0.6492938698821051,0.4453125
27,0.29182342095039765,0.6209351062292239,0.39043824701195223
28,0.0,0.5,0.0
29,0.4771261241592015,0.6977267565502859,0.5418326693227091
