,Matthews,Accuracy,F1
0,0.05919318681707476,0.529618966752461,0.4340044742729306
1,-0.09626959187102584,0.4521386685063815,0.3325740318906606
2,0.056817460683067963,0.5279539363706318,0.4158878504672897
3,-0.014165663138474375,0.49277602356250166,0.42299794661190965
4,0.011900285932259525,0.5060431979197071,0.427061310782241
5,-0.005914876576388628,0.4971873590362725,0.3491271820448878
6,0.022579099237423943,0.5072836787221058,0.18881118881118883
7,0.07066702182841383,0.5357218669567756,0.45356371490280784
8,-0.018981560811142294,0.4921458327805344,0.25958702064896755
9,-0.011413864461813803,0.49441451959561655,0.3687943262411348
10,-0.04433117851038314,0.477359566959429,0.4235294117647058
11,0.023508989291518425,0.51182105235227,0.41850220264317184
12,-0.03165490392427086,0.483853848807281,0.4139344262295082
13,0.03889361148941846,0.5168559450208294,0.3211267605633803
14,0.025437655083219247,0.5108459150370154,0.3037249283667622
15,0.046199316635460765,0.5227532040226073,0.4102564102564102
16,0.0,0.5,0.0
17,0.005090296849755178,0.5026003661740123,0.44532803180914515
18,0.04561105274970887,0.5231711200148592,0.44725738396624476
19,-0.035823436956236944,0.48170456656141375,0.4185110663983903
20,0.10884543555657182,0.5490089420755168,0.38814016172506743
21,-0.0730045622103733,0.4639729880330087,0.33874709976798145
22,0.07567411513135112,0.5377782789821424,0.44144144144144143
23,0.030932417272734422,0.5156818000902168,0.4349680170575693
24,0.0,0.5,0.0
25,-0.018029025812603752,0.49131663438320905,0.35121951219512193
26,0.03774216731397906,0.5160466473850399,0.3103448275862069
27,0.020715080960655434,0.5105275028524425,0.4336842105263158
28,0.011400308803308086,0.5055788468172049,0.3829787234042553
29,0.058896199612361186,0.5249688221402605,0.3227665706051873
