,Matthews,Accuracy,F1
0,0.1508368350333449,0.5569457473420888,0.3028571428571429
1,0.10759413182297754,0.5533536585365854,0.3805496828752642
2,0.21332917909171742,0.6056558786741714,0.4533898305084746
3,0.09100651692999123,0.5441916823014383,0.35886214442013126
4,0.21124159359213945,0.6007700125078174,0.43595505617977526
5,0.1391827950726401,0.5668034709193246,0.38752783964365256
6,0.03868999399430015,0.5144387116948093,0.21902017291066284
7,0.1881554755523905,0.567057535959975,0.30952380952380953
8,0.12845675642197554,0.5588961851156973,0.36018957345971564
9,0.08146568805260639,0.5247693871169481,0.18892508143322476
10,0.11774546591619763,0.5588727329580988,0.39166666666666666
11,0.16543028040320917,0.5692268605378361,0.35078534031413616
12,-0.0017910094675217447,0.4993316135084428,0.19020172910662825
13,0.08271243471682896,0.5362961225766104,0.3092269326683292
14,0.1599755995736312,0.5770129768605379,0.4035476718403548
15,0.1912928889720921,0.5761100687929956,0.3506849315068494
16,0.18880436170211107,0.5794363664790494,0.36979166666666663
17,0.07799093570030365,0.5348342714196372,0.31295843520782396
18,0.10414626751191448,0.5423506879299562,0.29569892473118276
19,0.1703964677289513,0.5744293308317698,0.3709273182957394
20,0.15866920170973867,0.5754534083802376,0.3972911963882619
21,0.01958983511910045,0.508786741713571,0.2725060827250608
22,0.16013372947969687,0.5502931519699813,0.25
23,0.08185598653728322,0.5332864290181363,0.27956989247311825
24,0.07122232094600991,0.5316056910569106,0.3054187192118227
25,0.1451604740753574,0.5438359912445279,0.22875816993464054
26,0.1656378452010127,0.5707864290181364,0.35897435897435903
27,0.09570526829602918,0.5318480300187617,0.22360248447204972
28,0.20476009384760957,0.6019035334584115,0.44957983193277307
29,0.10100016942477508,0.5444222951844903,0.3233830845771144
