,Matthews,Accuracy,F1
0,0.006850173539391349,0.5027316771466859,0.2397003745318352
1,0.020403623753263985,0.510333986186991,0.3760217983651226
2,0.11226683782274652,0.553894787478954,0.4
3,0.13461218659718677,0.5674758615950246,0.441340782122905
4,0.09061839452648407,0.5429079476342645,0.3777089783281734
5,0.08606418235674786,0.538002955021819,0.3389830508474576
6,0.09279069281251166,0.5343435384668247,0.2698412698412698
7,0.11051640226901388,0.5474263821599148,0.34265734265734266
8,0.06287591513630862,0.5309590076624403,0.3826086956521739
9,0.061348793055428785,0.5293955949558464,0.364741641337386
10,0.16073900328303606,0.5722090506133388,0.39867109634551495
11,0.0,0.5,0.0
12,0.034028283589271215,0.5175153764216748,0.4
13,0.1248861030214509,0.5653369068480913,0.48623853211009177
14,0.057380484266941124,0.5244562416245748,0.3028169014084507
15,0.0865182033925302,0.5419114867883036,0.3880597014925374
16,0.15832720632305217,0.5644950692368484,0.35294117647058826
17,0.07237283651743494,0.5199807579974572,0.16666666666666669
18,0.16391135025961634,0.5776122736487648,0.4272445820433437
19,0.10206750918633735,0.5485259251623544,0.38769230769230767
20,0.04251890867438607,0.5212864653128544,0.38095238095238093
21,0.0,0.5,0.0
22,0.1800521597564915,0.5808851321169639,0.4119601328903654
23,0.10597239723504519,0.5484915644435282,0.37012987012987014
24,0.19201612270771223,0.5926880390337765,0.45645645645645644
25,-0.07447140714012108,0.46731436621654127,0.22525597269624573
26,0.0670098298448356,0.5308902862247878,0.34726688102893893
27,0.149063594388572,0.566591073085249,0.38795986622073575
28,0.09865472073354252,0.5469968731745868,0.38650306748466257
29,0.014067388745245964,0.5066745696319968,0.3271604938271605
