,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.3410817671834606,0.7004589152193693,0.6623313684377101,0.5873015873015873,0.9426751592356688,0.38198757763975155,Aymara
1,0.42886512098105634,0.7392293389247142,0.7252838548878426,0.6376146788990825,0.8853503184713376,0.5652173913043478,Aymara
2,0.3373029138502654,0.6859595679867074,0.6789868259682716,0.5899280575539568,0.7834394904458599,0.5745341614906833,Aymara
3,0.3779255667221946,0.6823891284566996,0.6943070775804091,0.6100217864923747,0.89171974522293,0.4968944099378882,Aymara
4,0.2545774224705717,0.6590477509198085,0.6348755785892313,0.5463182897862232,0.732484076433121,0.5372670807453416,Aymara
5,0.3853088416773105,0.7274102939431103,0.7043062863472722,0.6157517899761336,0.821656050955414,0.5869565217391305,Aymara
6,0.3026042771273833,0.6750405506982633,0.6589587371919137,0.5733944954128442,0.7961783439490446,0.5217391304347826,Aymara
7,0.3537366554103835,0.6898069391146101,0.6671480001582466,0.5917159763313609,0.9554140127388535,0.37888198757763975,Aymara
8,0.30942916110387875,0.6900640898840843,0.6634588756577126,0.576112412177986,0.7834394904458599,0.5434782608695652,Aymara
9,0.34371062831324894,0.6792340863235352,0.6624104917513945,0.5877712031558185,0.9490445859872612,0.37577639751552794,Aymara
10,0.3163372339406707,0.6573070380187523,0.666722712347193,0.580046403712297,0.7961783439490446,0.5372670807453416,Aymara
11,0.28755039261845916,0.6459924041618863,0.6412647861692448,0.5131578947368421,0.4968152866242038,0.7857142857142857,Aymara
12,0.3635137170774083,0.7007852988883174,0.6892530759188196,0.6040268456375839,0.8598726114649682,0.5186335403726708,Aymara
13,0.33975926604069395,0.6920421727261938,0.6681469319935119,0.5896907216494846,0.910828025477707,0.4254658385093168,Aymara
14,0.36616241968217694,0.7378743521778692,0.6908058709498754,0.6053811659192825,0.8598726114649682,0.5217391304347826,Aymara
15,0.3911505900202324,0.7456185465047276,0.7048601495430629,0.618181818181818,0.8662420382165605,0.5434782608695652,Aymara
16,0.38509335030266756,0.7254915535862642,0.6873343355619733,0.6072874493927125,0.9554140127388535,0.4192546583850932,Aymara
17,0.1819985210089465,0.5666020492938244,0.5851366855243898,0.5244618395303327,0.8535031847133758,0.3167701863354037,Aymara
18,0.26625302109297244,0.61677612058393,0.6007734303912647,0.5486725663716814,0.9872611464968153,0.21428571428571427,Aymara
19,0.39891214380998086,0.7180836333425644,0.7053348894251692,0.6200873362445415,0.9044585987261147,0.5062111801242236,Aymara
20,0.33079094008730003,0.6269039047355304,0.6486727064129446,0.579047619047619,0.9681528662420382,0.32919254658385094,Aymara
21,0.27569868160095856,0.6621929026387625,0.646348459073466,0.5464190981432361,0.6560509554140127,0.6366459627329193,Aymara
22,0.4012081072356844,0.7484373145547335,0.7082822328599122,0.6222222222222222,0.89171974522293,0.5248447204968945,Aymara
23,0.25842238431935355,0.6677315345966689,0.636586620247656,0.5492957746478873,0.7452229299363057,0.5279503105590062,Aymara
24,0.27558668800426955,0.710992206353602,0.6464275823871504,0.5473684210526316,0.6624203821656051,0.6304347826086957,Aymara
25,0.36213265378999776,0.7247893341773153,0.6920916247972465,0.5973333333333334,0.7133757961783439,0.6708074534161491,Aymara
26,0.39891214380998086,0.7327807888594373,0.7053348894251692,0.6200873362445415,0.9044585987261147,0.5062111801242236,Aymara
27,0.3831898416273993,0.7351742690983899,0.7002017644498952,0.6139954853273137,0.8662420382165605,0.5341614906832298,Aymara
28,0.35990858780810914,0.6951873244451476,0.6834375123630178,0.6008583690987125,0.89171974522293,0.4751552795031056,Aymara
29,0.40457064451046837,0.738863393598924,0.6968093523756775,0.6153846153846153,0.9681528662420382,0.4254658385093168,Aymara
30,0.35575583725248305,0.6862266091703921,0.6868793765082881,0.5882352941176471,0.6687898089171974,0.7049689440993789,Aymara
31,0.36596731001724353,0.741088736796297,0.6894113225461882,0.6048565121412804,0.8726114649681529,0.5062111801242236,Aymara
32,0.3496308891211137,0.6978577362819955,0.6772263322387941,0.5957446808510638,0.89171974522293,0.46273291925465837,Aymara
33,0.39014248557406817,0.6955532697709381,0.7060964513193813,0.6182669789227166,0.8407643312101911,0.5714285714285714,Aymara
34,0.342465450723522,0.6935257348577759,0.6820132927166991,0.5922330097087379,0.7770700636942676,0.5869565217391305,Aymara
35,0.3597299864432512,0.6980951062230486,0.6876211575740792,0.6022471910112359,0.8535031847133758,0.5217391304347826,Aymara
36,0.3245108944092213,0.661154409146655,0.6485144597855759,0.5780346820809249,0.9554140127388535,0.3416149068322981,Aymara
37,0.34672342390604727,0.728903746488903,0.6844858962693358,0.5906735751295337,0.7261146496815286,0.6428571428571429,Aymara
38,0.33469590572777014,0.6719448510503621,0.6650413419314001,0.5872689938398358,0.910828025477707,0.4192546583850932,Aymara
39,0.35016321686188157,0.6975016813704159,0.6854353760335483,0.5971563981042654,0.802547770700637,0.5683229813664596,Aymara
40,0.36820059725540855,0.6857518692882857,0.6808857854966966,0.6012269938650308,0.9363057324840764,0.4254658385093168,Aymara
41,0.361038030307973,0.7260058551252127,0.6777010721209005,0.5983606557377049,0.9299363057324841,0.4254658385093168,Aymara
42,0.34846126299100594,0.7026150255172686,0.6580685999129643,0.5862068965517242,0.9745222929936306,0.3416149068322981,Aymara
43,0.2866029864739514,0.6552795031055901,0.650957392095581,0.5648148148148149,0.7770700636942676,0.5248447204968945,Aymara
44,0.37305174466538615,0.6970071606598884,0.6795703604066938,0.6012024048096192,0.9554140127388535,0.40372670807453415,Aymara
45,0.3558774089909663,0.7194584009178305,0.6731218103414172,0.5951417004048583,0.9363057324840764,0.40993788819875776,Aymara
46,0.37886900327069584,0.6853265814772322,0.6900443090556633,0.6079664570230608,0.9235668789808917,0.45652173913043476,Aymara
47,0.34893588963452793,0.683496854848281,0.6800154290461684,0.5964912280701754,0.8662420382165605,0.4937888198757764,Aymara
48,0.40475209087832337,0.7415634766784034,0.7027040392451636,0.6192468619246861,0.9426751592356688,0.46273291925465837,Aymara
49,0.36755852517544585,0.7121296039878151,0.6852276773351268,0.6033755274261604,0.910828025477707,0.45962732919254656,Aymara
50,0.3440380964053877,0.6624698342366577,0.6609368200340231,0.5870841487279843,0.9554140127388535,0.36645962732919257,Aymara
51,0.38583272015075887,0.7343830359615462,0.6932290224314595,0.610878661087866,0.9299363057324841,0.45652173913043476,Aymara
52,0.32129981053117984,0.6516892827471614,0.649909008189263,0.5781249999999999,0.9426751592356688,0.35714285714285715,Aymara
53,0.271055107760695,0.6472188155239943,0.642768129129248,0.5373961218836565,0.6178343949044586,0.6677018633540373,Aymara
54,0.3174282962650959,0.6605412034656012,0.6556454484313803,0.5795918367346938,0.9044585987261147,0.40683229813664595,Aymara
55,0.36029054997329324,0.6936839814851447,0.6658325750682439,0.5918762088974855,0.9745222929936306,0.35714285714285715,Aymara
56,0.35131440563782557,0.7012006962851605,0.6842781975709142,0.5981735159817352,0.8343949044585988,0.5341614906832298,Aymara
57,0.18826387960763138,0.6167365589270879,0.5938204692012502,0.5239085239085239,0.802547770700637,0.38509316770186336,Aymara
58,0.4290518405006988,0.7129900700241327,0.7211002096767813,0.6345733041575492,0.9235668789808917,0.5186335403726708,Aymara
59,0.3531622379560151,0.7117438778336036,0.6852474581635479,0.5859154929577465,0.6624203821656051,0.7080745341614907,Aymara
60,0.25425230827762535,0.6865628832535506,0.6330557423744907,0.5227272727272727,0.5859872611464968,0.6801242236024845,Aymara
61,0.3984774216113439,0.7590892906594928,0.7070657119120148,0.6104651162790697,0.6687898089171974,0.7453416149068323,Aymara
62,0.4051622273452533,0.7548166317205365,0.7041777109625351,0.620253164556962,0.9363057324840764,0.4720496894409938,Aymara
63,0.36207303722647116,0.7318906515804883,0.687779404201448,0.6031042128603105,0.8662420382165605,0.5093167701863354,Aymara
64,0.32969735260443334,0.7081833287178068,0.6706393163745697,0.5647058823529412,0.6114649681528662,0.7298136645962733,Aymara
65,0.3397528617165598,0.7080943149899118,0.6752779206393164,0.5921052631578947,0.8598726114649682,0.4906832298136646,Aymara
