,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.23959772755345982,0.6799003322259135,0.6332687338501292,0.49786628733997157,0.6944444444444444,0.5720930232558139,Komi
1,0.2675951055423638,0.6590716131413805,0.6372554448135843,0.48197343453510433,0.503968253968254,0.7705426356589147,Komi
2,0.4065964533612644,0.6261289528731389,0.6259597637504615,0.40853658536585363,0.26587301587301587,0.986046511627907,Komi
3,0.32090479076523626,0.6845115048603421,0.6526393503137689,0.4957264957264957,0.4603174603174603,0.8449612403100775,Komi
4,0.3306616557254981,0.7014519502891596,0.6594592100406054,0.5073375262054508,0.4801587301587302,0.8387596899224806,Komi
5,0.4157807331740969,0.7009197735941922,0.663344407530454,0.5013054830287206,0.38095238095238093,0.9457364341085271,Komi
6,0.18523290852572938,0.5605850867478774,0.6030084902177926,0.46760563380281694,0.6587301587301587,0.5472868217054263,Komi
7,0.3820572026802268,0.6808847053033099,0.6466961978589885,0.4680851063829788,0.3492063492063492,0.9441860465116279,Komi
8,0.3995885841504196,0.6348744924326318,0.6288113695090439,0.417910447761194,0.2777777777777778,0.9798449612403101,Komi
9,0.2349120161393682,0.6367970960994217,0.6189645625692137,0.4543689320388349,0.4642857142857143,0.7736434108527132,Komi
10,0.11541310703651397,0.5425003076165867,0.5641288298265043,0.4299583911234397,0.6150793650793651,0.5131782945736434,Komi
11,0.36152131783020747,0.6773963332102867,0.6254614248800295,0.41714285714285715,0.2896825396825397,0.9612403100775194,Komi
12,0.3741440378815254,0.7017687953734465,0.6577611664820967,0.49509803921568635,0.4007936507936508,0.9147286821705426,Komi
13,0.4061221970192823,0.6576258151839547,0.63640642303433,0.43731778425655976,0.2976190476190476,0.9751937984496124,Komi
14,0.40024685618885625,0.6847883597883597,0.6541989664082687,0.4827586206896552,0.3611111111111111,0.9472868217054263,Komi
15,0.2302778729852856,0.6330718592346499,0.6088316722037652,0.42672413793103453,0.39285714285714285,0.8248062015503876,Komi
16,0.24727050885486468,0.6987356958287191,0.637421557770395,0.5034770514603616,0.7182539682539683,0.5565891472868217,Komi
17,0.28373330193636276,0.6917466469792051,0.6464008859357697,0.4953095684803002,0.5238095238095238,0.7689922480620155,Komi
18,0.2619856135579888,0.6973452688568968,0.6417128091546696,0.4966442953020134,0.5873015873015873,0.6961240310077519,Komi
19,0.23320192759055225,0.6331795250399902,0.6240125507567368,0.47100175746924433,0.5317460317460317,0.7162790697674418,Komi
20,0.17928498231947904,0.6368555432508921,0.5997231450719823,0.46285714285714286,0.6428571428571429,0.5565891472868217,Komi
21,0.3154923769742192,0.7031100036913991,0.6473698781838317,0.48577680525164113,0.44047619047619047,0.8542635658914729,Komi
22,0.3813517941601788,0.6152331733727083,0.630546327057955,0.4265129682997118,0.29365079365079366,0.9674418604651163,Komi
23,0.3358590470128095,0.7203765227021042,0.6719176818014028,0.5295238095238095,0.5515873015873016,0.7922480620155039,Komi
24,0.26215618907847216,0.6818290882244371,0.6329088224437062,0.5107344632768361,0.8968253968253969,0.3689922480620155,Komi
25,0.37037849921195587,0.7128829826504245,0.6557770394979697,0.49140049140049136,0.3968253968253968,0.9147286821705426,Komi
26,0.36067346688414076,0.6987541528239203,0.6633074935400516,0.5090909090909091,0.4444444444444444,0.8821705426356589,Komi
27,0.3621458607099882,0.6801802633197982,0.6735972683647102,0.5285412262156448,0.49603174603174605,0.8511627906976744,Komi
28,0.2649505889875383,0.6733419465977605,0.6391749723145073,0.4882459312839059,0.5357142857142857,0.7426356589147287,Komi
29,0.42061811464332705,0.7017687953734465,0.6491786637135474,0.46760563380281683,0.32936507936507936,0.9689922480620154,Komi
30,0.25422393056171655,0.695671834625323,0.6411775562938353,0.5037037037037037,0.6746031746031746,0.6077519379844961,Komi
31,0.3145413038543544,0.7158453303802141,0.6673864894795127,0.5263157894736842,0.5952380952380952,0.7395348837209302,Komi
32,0.32422650074408677,0.7165620770271932,0.6634551495016612,0.5166340508806262,0.5238095238095238,0.8031007751937984,Komi
