,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.14116415886896178,0.5910346097201766,0.5754928061629092,0.4618834080717489,0.5659340659340659,0.5850515463917526,Polci
1,0.17554509068806154,0.5756839809674861,0.5602413050866659,0.29032258064516125,0.1978021978021978,0.9226804123711341,Polci
2,0.22912611190023024,0.6260337600543786,0.6218279143536876,0.5277777777777778,0.7307692307692307,0.5128865979381443,Polci
3,0.19188441412786209,0.583493825761867,0.5924719610286621,0.4327485380116959,0.4065934065934066,0.7783505154639175,Polci
4,0.23337084580637368,0.5738926022431177,0.5991135153506287,0.40955631399317405,0.32967032967032966,0.8685567010309279,Polci
5,0.02748591485685304,0.46941203126770137,0.5125325705222612,0.460291734197731,0.7802197802197802,0.24484536082474226,Polci
6,0.1772547996048484,0.5865880253766851,0.583890336467656,0.4144144144144144,0.3791208791208791,0.788659793814433,Polci
7,0.2505076003736637,0.6210632151353801,0.6207233488161323,0.47368421052631576,0.44505494505494503,0.7963917525773195,Polci
8,0.22469104297820186,0.6417242551263169,0.6175087798799139,0.49504950495049505,0.5494505494505495,0.6855670103092784,Polci
9,0.14635114847833172,0.5732270307012575,0.5739917299195649,0.424731182795699,0.4340659340659341,0.7139175257731959,Polci
10,0.15526341845496486,0.5849878214568937,0.5775178429817605,0.42424242424242425,0.4230769230769231,0.7319587628865979,Polci
11,0.23295549475007166,0.6048487594879347,0.6212048261017333,0.4974874371859296,0.5439560439560439,0.6984536082474226,Polci
12,0.19465366236560785,0.5378384502095843,0.5797128129602356,0.3674911660777385,0.2857142857142857,0.8737113402061856,Polci
13,0.23182622069075462,0.5673997394358219,0.5960263962841282,0.39860139860139865,0.3131868131868132,0.8788659793814433,Polci
14,0.2276253927455571,0.6522388693780448,0.6220261697065821,0.5173913043478261,0.6538461538461539,0.5902061855670103,Polci
15,0.19525456300902416,0.5558372040330803,0.5863968505721083,0.39869281045751637,0.33516483516483514,0.8376288659793815,Polci
16,0.2330463543891513,0.5518154525886484,0.5583720403308032,0.23255813953488375,0.13736263736263737,0.979381443298969,Polci
17,0.21614393352014868,0.6086580944828368,0.6047496318114874,0.45217391304347826,0.42857142857142855,0.7809278350515464,Polci
18,0.21477233987295488,0.6247663419055172,0.6118443412257846,0.48621553884711777,0.532967032967033,0.6907216494845361,Polci
19,0.1852299630246167,0.5554406933272913,0.5922029001925909,0.44321329639889195,0.43956043956043955,0.7448453608247423,Polci
20,0.23936029259939176,0.6097909822136627,0.6118018579358786,0.45259938837920494,0.4065934065934066,0.8170103092783505,Polci
21,0.15526341845496486,0.5644542313356746,0.5775178429817605,0.42424242424242425,0.4230769230769231,0.7319587628865979,Polci
22,0.1712743206441421,0.4936558287073751,0.5542370001132888,0.2616033755274262,0.17032967032967034,0.9381443298969072,Polci
23,0.1895409681679267,0.5490327970998075,0.5802226124391072,0.37671232876712324,0.3021978021978022,0.8582474226804123,Polci
24,0.2159530044365255,0.5146992183074657,0.5828990597031835,0.3582089552238806,0.26373626373626374,0.9020618556701031,Polci
25,0.08580436282593527,0.5336680072504815,0.5454854423926588,0.45490196078431366,0.6373626373626373,0.4536082474226804,Polci
26,0.13979382445854446,0.5814121445564744,0.5732836750877988,0.44226044226044225,0.4945054945054945,0.6520618556701031,Polci
27,0.13100427387695637,0.5150744873683017,0.5606236546958197,0.49754500818330605,0.8351648351648352,0.2860824742268041,Polci
28,0.17046976748730566,0.5840673501755976,0.5721507873569729,0.36301369863013705,0.29120879120879123,0.8530927835051546,Polci
