,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.42029274594948884,0.7758264950009433,0.7182017543859649,0.6148760330578512,0.6666666666666666,0.7697368421052632
1,0.46280664512412983,0.8058031503489909,0.7480310318807772,0.65,0.7921146953405018,0.7039473684210527
2,0.5402176525256386,0.7942310413129597,0.7574042633465383,0.6705426356589147,0.6200716845878136,0.8947368421052632
3,0.4397676291963786,0.77176476136578,0.7084040747028862,0.5976562499999999,0.5483870967741935,0.868421052631579
4,0.3443008949182848,0.7429081777023203,0.6808385210337673,0.5696,0.6379928315412187,0.7236842105263158
5,0.3545387779088487,0.7518658036219581,0.6859201094133183,0.5755627009646301,0.6415770609318996,0.7302631578947368
6,0.542080103068126,0.808965879079419,0.7532305225429164,0.6653386454183268,0.5985663082437276,0.9078947368421053
7,0.5315060904124643,0.8175874834936804,0.7602280230145255,0.6728624535315985,0.6487455197132617,0.8717105263157895
8,0.5432915703148516,0.8564127051499717,0.7882416053574797,0.6986089644513136,0.8100358422939068,0.7664473684210527
9,0.4105899153326674,0.7745649405772496,0.7210402518392756,0.6201117318435754,0.7956989247311828,0.6463815789473685
10,0.3612956764429388,0.7574042633465383,0.6912109743444633,0.5834633385335413,0.6702508960573477,0.712171052631579
11,0.43747052511503753,0.7957490332012828,0.7355245472552349,0.6354883081155432,0.8279569892473119,0.6430921052631579
12,0.3953982648808459,0.7597564138841728,0.7127546689303905,0.6110325318246109,0.7741935483870968,0.6513157894736842
13,0.47733816101000187,0.84205220713073,0.7568825457460857,0.657608695652174,0.8673835125448028,0.6463815789473685
14,0.2974528386514946,0.7273598141860026,0.6567805602716469,0.5411392405063291,0.6129032258064516,0.7006578947368421
15,0.3646884352704591,0.7567941190341444,0.696245401810979,0.5932203389830508,0.7526881720430108,0.6398026315789473
16,0.2865487945304583,0.689127051499717,0.6498508536125259,0.5555555555555556,0.8243727598566308,0.4753289473684211
17,0.4626116675293196,0.7512350264101114,0.7198317534427466,0.6147859922178988,0.5663082437275986,0.8733552631578947
18,0.4462443458205289,0.7998815082059988,0.7285977881531787,0.6279863481228669,0.6594982078853047,0.7976973684210527
19,0.48988280132084344,0.8117424778343709,0.7434858988870024,0.6485507246376812,0.6415770609318996,0.8453947368421053
20,0.46613907914944985,0.8162433974721751,0.7495283908696473,0.6518518518518518,0.7885304659498208,0.7105263157894737
21,0.5025707781672152,0.8099061497830597,0.7495372335408413,0.6569872958257712,0.6487455197132617,0.850328947368421
22,0.5292373523989246,0.8365432229767968,0.757318784191662,0.6691729323308272,0.6379928315412187,0.8766447368421053
23,0.4001305367798257,0.7680449443501226,0.7136772542916431,0.613607188703466,0.8566308243727598,0.5707236842105263
24,0.4393347013693805,0.7082449066213923,0.6940907375966798,0.5714285714285714,0.48028673835125446,0.9078947368421053
25,0.5008675912852422,0.8248915299000189,0.760033484248255,0.6677685950413222,0.7240143369175627,0.7960526315789473
26,0.4477787825301677,0.7878878985097152,0.7283030324467081,0.6275862068965518,0.6523297491039427,0.8042763157894737
27,0.3252150670092807,0.7288276976042256,0.6750966798717223,0.5714285714285714,0.7383512544802867,0.6118421052631579
28,0.4172776921728112,0.7733947604225617,0.7235309375589511,0.6224188790560472,0.7562724014336918,0.6907894736842105
29,0.48386633884905256,0.8069998585172609,0.751367666478023,0.6567656765676568,0.7132616487455197,0.7894736842105263
30,0.5260999146860502,0.8456216987360876,0.7783112856064893,0.6875000000000001,0.7885304659498208,0.7680921052631579
