,Matthews,AUC,Accuracy,F1,ActionAccuracy,ThingAccuracy,language_name
0,0.44565766944012164,0.7471633062756394,0.7195600942655145,0.6726618705035972,0.9303482587064676,0.5087719298245614,Movima
1,0.4683327289546929,0.7877425736813011,0.7393514881731693,0.675990675990676,0.7213930348258707,0.7573099415204678,Movima
2,0.42301577309801275,0.7663437199965087,0.7021471589421314,0.6141304347826086,0.5621890547263682,0.8421052631578947,Movima
3,0.4312299676572186,0.7286084198888598,0.7215676005935237,0.6679841897233201,0.8407960199004975,0.6023391812865497,Movima
4,0.45147986703116205,0.8037735300107649,0.7315178493497425,0.6784313725490195,0.8606965174129353,0.6023391812865497,Movima
5,0.4686722587612951,0.7745555846498503,0.7365584358907218,0.6699029126213591,0.6865671641791045,0.7865497076023392,Movima
6,0.43238839424679654,0.7879971487591283,0.7150432050274942,0.6397984886649875,0.6318407960199005,0.7982456140350878,Movima
7,0.4111301500707275,0.7671438130982514,0.7102426464170376,0.6418604651162789,0.6865671641791045,0.7339181286549707,Movima
8,0.41991475734063893,0.7788688138256088,0.708606092345291,0.6313131313131314,0.6218905472636815,0.7953216374269005,Movima
9,0.4262030216381281,0.727524657414681,0.6743039190014838,0.5424836601307189,0.4129353233830846,0.935672514619883,Movima
10,0.46177158305385163,0.759564749352652,0.7304049925809548,0.66,0.6567164179104478,0.804093567251462,Movima
11,0.4466711068404666,0.7608012568735272,0.729706729510343,0.6666666666666667,0.7313432835820896,0.7280701754385965,Movima
12,0.46663008368901115,0.7725408047481888,0.7361220214715893,0.6698795180722892,0.6915422885572139,0.7807017543859649,Movima
13,0.49229626275362276,0.8148002676675103,0.7425373134328359,0.673521850899743,0.6517412935323383,0.8333333333333334,Movima
14,0.5081548763744843,0.8222993221029357,0.7607139739897006,0.7018348623853211,0.7611940298507462,0.7602339181286549,Movima
15,0.42096367343423874,0.7728172005469728,0.7177271537051584,0.6565217391304348,0.7512437810945274,0.6842105263157895,Movima
16,0.4615340354000235,0.821121003171278,0.7385223007768177,0.6830265848670757,0.8308457711442786,0.6461988304093568,Movima
17,0.5250962589002365,0.8234485467399844,0.7620013965261412,0.7000000000000001,0.6965174129353234,0.827485380116959,Movima
