,Matthews,Accuracy,F1
0,0.09454451706595128,0.5436130632492766,0.4000000000000001
1,0.1028308439090206,0.5446465481603968,0.3692307692307692
2,0.12411051223566397,0.5612068965517242,0.4675324675324675
0,0.23810650603847672,0.6194708557255064,0.5542168674698796
1,0.1909124612630332,0.5950806118230674,0.5185185185185186
2,0.14942098775170432,0.5706896551724139,0.4507042253521127
0,0.11452181432300437,0.5574617610582886,0.4819277108433735
1,0.14463472410017852,0.5680033071517157,0.4444444444444444
2,0.04895750164730262,0.5237068965517242,0.4054054054054054
0,0.042102338495912627,0.52087639520463,0.42500000000000004
1,0.04973668907260945,0.5229433650268706,0.37142857142857144
2,-0.020620547444990756,0.4900862068965517,0.35616438356164376
0,0.21718066388868393,0.6045886730053741,0.5066666666666667
1,0.15559091319776544,0.5754443985117818,0.4736842105263158
2,0.25795500453880943,0.628448275862069,0.5569620253164557
0,0.03213201984602281,0.5161223646134766,0.4337349397590361
1,-0.05869369390091516,0.4741628772219925,0.27272727272727276
2,-0.03827586492425478,0.4814655172413793,0.35135135135135137
0,0.07033561829488026,0.5341050020669698,0.42105263157894735
1,0.16911586290026903,0.5801984291029351,0.4657534246575343
2,0.22841384844106954,0.6012931034482758,0.4615384615384615
0,-0.014919676608004905,0.4927656056221579,0.368421052631579
1,0.04650622853185958,0.5235634559735427,0.45977011494252873
2,0.23870913896918614,0.6129310344827587,0.5070422535211268
0,0.0,0.5,0.0
1,0.04549634460909189,0.5219098801157502,0.4
2,0.22594352117867575,0.5974137931034482,0.4444444444444444
0,0.14508510128186622,0.5733774286895412,0.5116279069767442
1,0.16889104045780584,0.5855725506407607,0.5287356321839081
2,0.14387792210175113,0.5668103448275862,0.4347826086956522
