,Matthews,Accuracy,F1
0,0.8197132296666099,0.9186298076923076,0.880597014925373
1,0.7871302451768085,0.8869307170542635,0.8548387096774193
2,0.704590387832519,0.8669250645994832,0.8057553956834532
0,0.7712816515721457,0.8913461538461538,0.8484848484848485
1,0.7322689716290804,0.8675508720930232,0.8217054263565892
2,0.7913039177543207,0.9101144333702473,0.8613138686131387
0,0.7153711294445767,0.8641826923076923,0.81203007518797
1,0.7605303261254991,0.8871124031007752,0.8421052631578948
2,0.8045328848645793,0.9097452934662237,0.8702290076335878
0,0.784075089401135,0.8991586538461538,0.8571428571428571
1,0.8167492885609372,0.9143653100775193,0.8787878787878787
2,0.7189817812395749,0.8623108157991879,0.8125
0,0.7641952976557471,0.8914663461538461,0.8444444444444446
1,0.7682634057096599,0.8870518410852712,0.8461538461538461
2,0.7514558914065084,0.8863049095607235,0.835820895522388
0,0.709732999255747,0.85625,0.8062015503875969
1,0.7834937730814161,0.8988008720930232,0.8571428571428571
2,0.7744339979760337,0.8981173864894796,0.8507462686567164
0,0.8367788461538461,0.9183894230769231,0.890625
1,0.725446273016482,0.8755450581395349,0.8201438848920863
2,0.7765243288027692,0.8898117386489479,0.8503937007874015
0,0.7869545681109535,0.903125,0.8592592592592593
1,0.827216251451623,0.9182412790697674,0.8854961832061069
2,0.6588691274690164,0.830749354005168,0.7716535433070867
0,0.8197132296666099,0.9186298076923076,0.880597014925373
1,0.7896036037381329,0.9066739341085271,0.8613138686131386
2,0.6752671465755683,0.8427464008859358,0.7846153846153846
0,0.7611737694156157,0.8875,0.8421052631578948
1,0.7347443507680649,0.8714874031007752,0.8244274809160305
2,0.8381748911452261,0.9254337393872277,0.8923076923076922
