,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.16850509274845385,0.5496894409937888,0.22222222222222224,0.14285714285714285,0.9565217391304348
1,0.48445214165180484,0.6428571428571428,0.4444444444444445,0.2857142857142857,1.0
2,0.7109813678954643,0.7857142857142857,0.7272727272727273,0.5714285714285714,1.0
3,-0.10244389988519648,0.4782608695652174,0.0,0.0,0.9565217391304348
4,0.0,0.5,0.0,0.0,1.0
5,0.36363636363636365,0.6818181818181819,0.5,0.5,0.8636363636363636
6,0.0,0.5,0.0,0.0,1.0
7,0.0,0.5,0.0,0.0,1.0
8,0.10050378152592121,0.5378787878787878,0.2222222222222222,0.16666666666666666,0.9090909090909091
9,0.30151134457776363,0.6590909090909092,0.4615384615384615,0.5,0.8181818181818182
