,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.1355870717212702,0.5364354697102721,0.1951219512195122,0.11764705882352941,0.9552238805970149
1,0.08599128285764472,0.5355575065847235,0.3018867924528302,0.23529411764705882,0.835820895522388
2,0.2994806202869359,0.5911352329262777,0.3333333333333333,0.21212121212121213,0.9701492537313433
3,0.36177868845257766,0.644504748982361,0.48000000000000004,0.36363636363636365,0.9253731343283582
4,0.20716151839438823,0.5764360018091361,0.3404255319148936,0.24242424242424243,0.9104477611940298
5,0.14348601079588785,0.553030303030303,0.2978723404255319,0.21212121212121213,0.8939393939393939
6,0.33183182419798407,0.6060606060606061,0.372093023255814,0.24242424242424243,0.9696969696969697
7,0.22291128503014113,0.5606060606060607,0.25,0.15151515151515152,0.9696969696969697
8,0.21344139456924155,0.5833333333333333,0.36734693877551017,0.2727272727272727,0.8939393939393939
9,0.2030692330267238,0.5303030303030303,0.1142857142857143,0.06060606060606061,1.0
