,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.5093194320433769,0.7436619718309859,0.6428571428571429,0.6,0.8873239436619719
1,0.2741931144449542,0.6160757649344342,0.4255319148936171,0.3448275862068966,0.8873239436619719
2,0.44628084317609706,0.6889266634288489,0.5531914893617021,0.4482758620689655,0.9295774647887324
3,0.5064506892679123,0.7603205439533754,0.6557377049180328,0.6896551724137931,0.8309859154929577
4,0.5255341923301386,0.7540067994171928,0.6545454545454545,0.6206896551724138,0.8873239436619719
5,0.48858956781758983,0.7265662943176299,0.6153846153846154,0.5517241379310345,0.9014084507042254
6,0.3838543978674098,0.6779990286546868,0.5384615384615384,0.4827586206896552,0.8732394366197183
7,0.5151704617758271,0.7523809523809524,0.6551724137931035,0.6333333333333333,0.8714285714285714
8,0.45769444991632735,0.719047619047619,0.6071428571428571,0.5666666666666667,0.8714285714285714
9,0.5732590733289741,0.7547619047619047,0.6666666666666666,0.5666666666666667,0.9428571428571428
