,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.21086926209017456,0.584717607973422,0.37499999999999994,0.2857142857142857,0.8837209302325582
1,0.04456284945418377,0.512735326688815,0.15384615384615385,0.09523809523809523,0.9302325581395349
2,0.4774875547764183,0.7153931339977851,0.611111111111111,0.5238095238095238,0.9069767441860465
3,0.21086926209017456,0.584717607973422,0.37499999999999994,0.2857142857142857,0.8837209302325582
4,0.49487534795935134,0.7151162790697674,0.6060606060606061,0.5,0.9302325581395349
5,0.0,0.5,0.14814814814814814,0.09523809523809523,0.9047619047619048
6,0.2857142857142857,0.5952380952380952,0.35714285714285715,0.23809523809523808,0.9523809523809523
7,0.3843530573929037,0.6547619047619048,0.5,0.38095238095238093,0.9285714285714286
8,0.24571804673358047,0.5952380952380952,0.3870967741935483,0.2857142857142857,0.9047619047619048
9,0.2857142857142857,0.5952380952380952,0.35714285714285715,0.23809523809523808,0.9523809523809523
