,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.2499061385362074,0.6021959459459459,0.39999999999999997,0.3125,0.8918918918918919
1,0.20468718058745616,0.5777027027027026,0.3404255319148936,0.25,0.9054054054054054
2,0.16713897042711326,0.5772804054054055,0.3859649122807018,0.34375,0.8108108108108109
3,0.2923436724477106,0.6233653007846556,0.44000000000000006,0.3548387096774194,0.8918918918918919
4,0.11140418693343997,0.5479511769834351,0.3137254901960784,0.25806451612903225,0.8378378378378378
5,0.20761188023776986,0.5603748910200523,0.2564102564102564,0.16129032258064516,0.9594594594594594
6,0.1747356537107123,0.5536181342632955,0.25,0.16129032258064516,0.9459459459459459
7,0.19032977804208434,0.5749782040104621,0.3404255319148936,0.25806451612903225,0.8918918918918919
8,0.15342642764843034,0.5588491717523976,0.3043478260869565,0.22580645161290322,0.8918918918918919
9,0.15235846572110487,0.5526541095890412,0.2727272727272727,0.1875,0.9178082191780822
