,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.3582374455860806,0.6573348264277715,0.5,0.42105263157894735,0.8936170212765957
1,0.5437817306435074,0.7625979843225084,0.6666666666666667,0.631578947368421,0.8936170212765957
2,0.0,0.5,0.0,0.0,1.0
3,0.5093698236213332,0.7588652482269503,0.6486486486486486,0.6666666666666666,0.851063829787234
4,0.5243058001815534,0.7523640661938534,0.6470588235294118,0.6111111111111112,0.8936170212765957
5,0.3395508938811017,0.6176122931442081,0.4,0.2777777777777778,0.9574468085106383
6,0.27072291444832386,0.5726950354609929,0.27272727272727276,0.16666666666666666,0.9787234042553191
7,0.2575630222393509,0.6264775413711583,0.45714285714285713,0.4444444444444444,0.8085106382978723
8,0.48132991492077026,0.74822695035461,0.631578947368421,0.6666666666666666,0.8297872340425532
9,0.3323468460167223,0.6713947990543736,0.5263157894736842,0.5555555555555556,0.7872340425531915
