,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.3539352677468328,0.6237832874196511,0.4126984126984127,0.28888888888888886,0.9586776859504132
1,0.3518702490639249,0.6168044077134986,0.3934426229508197,0.26666666666666666,0.9669421487603306
2,0.36184776242420924,0.6545454545454545,0.4864864864864865,0.4,0.9090909090909091
3,0.4609689595254616,0.6723599632690542,0.5151515151515151,0.37777777777777777,0.9669421487603306
4,0.3045944869976903,0.6183654729109275,0.411764705882353,0.3111111111111111,0.9256198347107438
5,0.4332283073587532,0.6850321395775941,0.5405405405405405,0.4444444444444444,0.9256198347107438
6,0.3045944869976903,0.6183654729109275,0.411764705882353,0.3111111111111111,0.9256198347107438
7,0.28122330915122523,0.6072543617998163,0.38805970149253727,0.28888888888888886,0.9256198347107438
8,0.29044783812147246,0.6264492753623188,0.44155844155844154,0.3695652173913043,0.8833333333333333
9,0.3333032911239683,0.6194444444444445,0.40625,0.28888888888888886,0.95
