value,transcription,alt_transcription,IPA,Comment
t,NA,NA,,
i,NA,NA,,
ŋ,NA,NA,,
.,NA,NA,,
2,NA,NA,,
v,NA,NA,,
ɛ,NA,NA,,
4,NA,NA,,
 ,NA,NA,,
ć,NA,NA,,
m,NA,NA,,
1,NA,NA,,
p,NA,NA,,
o,NA,NA,,
6,NA,NA,,
l,NA,NA,,
ə,NA,NA,,
n,NA,NA,,
ʔ,NA,NA,,
d,NA,NA,,
a,NA,NA,,
:,NA,NA,,
5,NA,NA,,
u,NA,NA,,
ɔ,NA,NA,,
ń,NA,NA,,
e,NA,NA,,
3,NA,NA,,
s,NA,NA,,
I,NA,NA,,
c,NA,NA,,
h,NA,NA,,
j,NA,NA,,
k,NA,NA,,
0,NA,NA,,
7,NA,NA,,
b,NA,NA,,
8,NA,NA,,
w,NA,NA,,
f,NA,NA,,
ś,NA,NA,,
z,NA,NA,,
ɨ,NA,NA,,
(,NA,NA,,
),NA,NA,,
ü,NA,NA,,
ǖ,NA,NA,,
g,NA,NA,,
r,NA,NA,,
/,NA,NA,,
