,Matthews,Accuracy,F1
0,0.14764839966422144,0.5295704612780364,0.12987012987012989
1,0.24202251466436778,0.5534278459585272,0.20253164556962022
2,0.08390939545937502,0.5148645789250952,0.08
0,0.19334280600037584,0.5387219636055861,0.15584415584415584
1,0.05823019189440075,0.5055543800253914,0.028571428571428574
2,0.14764839966422144,0.5295704612780364,0.12987012987012989
0,0.24202251466436778,0.5534278459585272,0.20253164556962022
1,0.0,0.5,0.0
2,0.11748950880179741,0.5222175201015657,0.10526315789473684
0,0.10885750949867469,0.5073529411764706,0.028985507246376812
1,0.06909502065248563,0.5130660177740161,0.07894736842105263
2,0.15716573925048571,0.5258146424037241,0.10810810810810811
0,0.11064588843169464,0.512907321201862,0.056338028169014086
1,0.2444028180747871,0.5682924248836225,0.2558139534883721
2,0.18389141418937535,0.5276132035548032,0.1095890410958904
0,-0.02662701671190604,0.4982014388489209,0.0
1,0.0,0.5,0.0
2,0.0,0.5,0.0
0,0.20056717304363944,0.5442763436309775,0.17721518987341772
1,0.11765648980218275,0.5259733389758782,0.12658227848101267
2,0.0,0.5,0.0
0,0.21614251304512214,0.5553851036817605,0.21686746987951808
1,0.10885750949867469,0.5073529411764706,0.028985507246376812
2,0.06909502065248563,0.5130660177740161,0.07894736842105263
0,0.0,0.5,0.0
1,0.03224987441143239,0.5057130765975455,0.05333333333333333
2,0.10900023580498996,0.5279305966991112,0.14457831325301207
0,0.11064588843169464,0.512907321201862,0.056338028169014086
1,0.11064588843169464,0.512907321201862,0.056338028169014086
2,0.13556891650731764,0.5240160812526449,0.10666666666666666
