,Matthews,Accuracy,F1
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.0,0.5,0.0
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.0,0.5,0.0
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.23993602558862753,0.5357142857142857,0.13333333333333333
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.34188172937891387,0.5714285714285714,0.25
0,0.0,0.5,0.0
1,0.32839478871459266,0.5666666666666667,0.23529411764705882
2,0.0,0.5,0.0
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.0,0.5,0.0
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.2745924700485682,0.5886243386243386,0.3157894736842105
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.06771660002444933,0.5171957671957672,0.11764705882352941
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.0,0.5,0.0
0,0.0,0.5,0.0
1,0.0,0.5,0.0
2,0.0,0.5,0.0
