,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,0.07079708657882977,0.5363658440336339,0.4422442244224422,0.48201438848920863,0.5907172995780591
1,0.029734515327505432,0.5141911787026076,0.35433070866141736,0.3237410071942446,0.7046413502109705
2,0.01601693189149441,0.5073763773791093,0.32365145228215764,0.2805755395683453,0.7341772151898734
3,0.06927504933404285,0.5325562334942173,0.3709677419354838,0.33093525179856115,0.7341772151898734
4,0.008893688900843745,0.5042649424763986,0.34374999999999994,0.31654676258992803,0.6919831223628692
5,0.009903105276589405,0.505099717694199,0.4104234527687296,0.45323741007194246,0.5569620253164557
6,0.014367716508579377,0.5065112466988435,0.3135593220338983,0.26618705035971224,0.7468354430379747
7,0.07873241515707344,0.538991591536897,0.4117647058823529,0.4028776978417266,0.6751054852320675
8,-0.02574972222215942,0.48687126248368395,0.3741496598639456,0.39568345323741005,0.5780590717299579
9,0.05548012161124672,0.5278207813496039,0.4071428571428572,0.41007194244604317,0.6455696202531646
10,0.03697926187917394,0.5185168321039371,0.39426523297491045,0.39568345323741005,0.6413502109704642
11,0.12826070043637247,0.5621983425917494,0.42911877394636017,0.4028776978417266,0.7215189873417721
12,0.023494950552814878,0.5120511185987919,0.4119601328903654,0.4460431654676259,0.5780590717299579
13,-0.07052149357722041,0.46404395470965,0.3469387755102041,0.3669064748201439,0.5611814345991561
14,0.007012111829523723,0.5035060559147619,0.37410071942446044,0.37410071942446044,0.6329113924050633
15,0.038548504521400406,0.5186534316850318,0.3692307692307692,0.34532374100719426,0.6919831223628692
16,-0.15251924613043555,0.42133381902073275,0.3604651162790698,0.4460431654676259,0.39662447257383965
17,0.02509669936859569,0.5129162492790578,0.41830065359477125,0.460431654676259,0.5654008438818565
18,0.07119242227488658,0.5331785204747594,0.36734693877551017,0.3237410071942446,0.7426160337552743
19,-0.0354430352735023,0.48292505236317274,0.31782945736434104,0.2949640287769784,0.6708860759493671
20,0.09911971448236061,0.5489178277631059,0.42222222222222217,0.41007194244604317,0.6877637130801688
21,0.0739303527983396,0.5371247305952707,0.4199288256227758,0.4244604316546763,0.6497890295358649
22,0.08053946648135703,0.5414503839966003,0.4509803921568627,0.49640287769784175,0.5864978902953587
23,-0.006252948602579265,0.4967671432474273,0.4319526627218934,0.5251798561151079,0.46835443037974683
24,-0.018847330308245383,0.4906049843669368,0.35507246376811596,0.35251798561151076,0.6286919831223629
25,0.0684026493888406,0.5341498952736545,0.41155234657039713,0.41007194244604317,0.6582278481012658
26,0.057243332228615766,0.5282002246304223,0.3940520446096655,0.381294964028777,0.6751054852320675
27,0.12068221331113081,0.5577360896093252,0.41568627450980394,0.381294964028777,0.7341772151898734
28,-0.025768381327857113,0.4885256351880521,0.27705627705627706,0.2302158273381295,0.7468354430379747
29,-0.003363836544628918,0.49828491637070094,0.38775510204081626,0.41007194244604317,0.5864978902953587
30,-0.008625580751330441,0.4958261239109978,0.3384615384615385,0.31654676258992803,0.6751054852320675
31,0.013614530942788954,0.5069665786358255,0.40268456375838924,0.4316546762589928,0.5822784810126582
32,0.02525316556142485,0.5120814740612574,0.3529411764705882,0.3237410071942446,0.70042194092827
33,0.04718639470585062,0.523115684667456,0.38345864661654133,0.3669064748201439,0.679324894514768
34,0.055367025224652186,0.5262271195701667,0.3665338645418326,0.33093525179856115,0.7215189873417721
35,0.04911042749885134,0.5234951279482742,0.3686274509803921,0.3381294964028777,0.7088607594936709
36,0.07205485923563895,0.5340436511550253,0.376,0.3381294964028777,0.729957805907173
37,0.10251650403907105,0.5464590353034028,0.3728813559322034,0.31654676258992803,0.7763713080168776
38,0.06384820930444918,0.5306893725525909,0.38132295719844356,0.35251798561151076,0.7088607594936709
39,-0.02510397612389324,0.48711410618340767,0.3841059602649007,0.4172661870503597,0.5569620253164557
40,0.027547895775118042,0.5142670673587713,0.44036697247706424,0.5179856115107914,0.510548523206751
41,-0.006293652141849401,0.49679749870989287,0.3835616438356164,0.4028776978417266,0.5907172995780591
42,-0.012957523177320204,0.4937164192696476,0.33716475095785436,0.31654676258992803,0.6708860759493671
43,0.009592544158880492,0.5047506298758462,0.3676470588235294,0.3597122302158273,0.6497890295358649
44,0.1028011619443685,0.5501624017241903,0.4166666666666667,0.39568345323741005,0.7046413502109705
45,-0.009809701865768353,0.49506723734936103,0.36879432624113473,0.37410071942446044,0.6160337552742616
46,0.0526667273775916,0.5263333636887958,0.4028776978417266,0.4028776978417266,0.6497890295358649
47,0.1911534675326865,0.5987614971314088,0.5222929936305732,0.5899280575539568,0.6075949367088608
48,0.0068136628488485295,0.503156968096409,0.3209876543209876,0.2805755395683453,0.7257383966244726
49,0.01817553560629076,0.5089700391585465,0.37037037037037035,0.3597122302158273,0.6582278481012658
50,0.10497110578076006,0.5462161916036791,0.3596491228070176,0.2949640287769784,0.7974683544303798
51,0.07250450241486964,0.5292323103542482,0.29665071770334933,0.22302158273381295,0.8354430379746836
52,0.05554232081978338,0.5285493124487751,0.43421052631578944,0.4748201438848921,0.5822784810126582
53,-0.006787294352196746,0.4968278541723583,0.31707317073170727,0.2805755395683453,0.7130801687763713
54,0.11256127020529738,0.5552469416871566,0.4269662921348315,0.41007194244604317,0.70042194092827
55,0.05318880811628765,0.5258476762893483,0.38167938931297707,0.3597122302158273,0.6919831223628692
56,0.11515053503885077,0.5530309929271773,0.39004149377593356,0.3381294964028777,0.7679324894514767
57,0.056873167459080845,0.5291715994293174,0.4318936877076412,0.4676258992805755,0.5907172995780591
58,0.0526667273775916,0.5263333636887958,0.4028776978417266,0.4028776978417266,0.6497890295358649
59,0.038427704862784656,0.5188962753847555,0.3805970149253731,0.3669064748201439,0.6708860759493671
60,0.002788600076134428,0.5013963512734116,0.3727598566308244,0.37410071942446044,0.6286919831223629
61,0.08903818367830808,0.5460188810976535,0.48377581120943947,0.5899280575539568,0.5021097046413502
62,0.12162632419218125,0.559466350969857,0.430188679245283,0.41007194244604317,0.7088607594936709
63,0.06937775136205526,0.5355007133533679,0.43624161073825507,0.4676258992805755,0.6033755274261603
64,0.03445635076250229,0.516058039644234,0.34285714285714286,0.302158273381295,0.729957805907173
65,0.04300252119432523,0.5207631363263819,0.37065637065637075,0.34532374100719426,0.6962025316455697
66,0.061789904285326984,0.5289591111920591,0.36437246963562747,0.3237410071942446,0.7341772151898734
67,0.008681318224853213,0.5043711865950278,0.38162544169611307,0.38848920863309355,0.620253164556962
68,0.09028014683486993,0.5435904441004158,0.4015444015444016,0.37410071942446044,0.7130801687763713
69,0.05894706510409181,0.5274716935312509,0.3591836734693878,0.31654676258992803,0.7383966244725738
70,-0.06844467248276206,0.4666697022129132,0.30418250950570347,0.28776978417266186,0.6455696202531646
71,0.037074414284266,0.5161946392253286,0.30973451327433627,0.2517985611510791,0.7805907172995781
72,-0.005087067486495182,0.497419785690435,0.38062283737024216,0.39568345323741005,0.5991561181434599
73,-0.01809512216187229,0.4913638709285736,0.3228346456692913,0.2949640287769784,0.6877637130801688
74,0.051975347435768225,0.5249825456090824,0.3735408560311284,0.34532374100719426,0.7046413502109705
75,-0.004870247589205516,0.49769298485262425,0.32669322709163345,0.2949640287769784,0.70042194092827
76,0.09295614453294929,0.545077861761224,0.4061302681992337,0.381294964028777,0.7088607594936709
77,-0.0006778004892516398,0.49966608991287986,0.35687732342007433,0.34532374100719426,0.6540084388185654
78,0.08489632040499108,0.5406156087787997,0.39215686274509803,0.3597122302158273,0.7215189873417721
79,0.051201151938016054,0.5257110767082537,0.40569395017793597,0.41007194244604317,0.6413502109704642
80,0.023182548455936394,0.5118082748990681,0.40273037542662116,0.4244604316546763,0.5991561181434599
81,0.005323626680777226,0.5026409252344959,0.36630036630036633,0.3597122302158273,0.6455696202531646
82,-0.02696522736786245,0.48676501836505476,0.33707865168539325,0.3237410071942446,0.6497890295358649
83,0.07274034265977096,0.5362595999150047,0.4130434782608696,0.41007194244604317,0.6624472573839663
84,0.08053946648135703,0.5414503839966003,0.4509803921568627,0.49640287769784175,0.5864978902953587
85,0.07356359396414813,0.5376104179947181,0.43771043771043777,0.4676258992805755,0.6075949367088608
86,0.06665648056866759,0.5337704519928361,0.4236111111111111,0.43884892086330934,0.6286919831223629
87,-0.026455618955373548,0.4866284187839602,0.36363636363636365,0.37410071942446044,0.5991561181434599
88,0.014185487343814265,0.5071031782169202,0.3799283154121864,0.381294964028777,0.6329113924050633
89,0.09036713425201168,0.5416173390401603,0.3734439834024896,0.3237410071942446,0.759493670886076
90,0.017777105955161,0.508484351759099,0.3464566929133858,0.31654676258992803,0.70042194092827
91,0.04622568524045095,0.5220077102874662,0.3636363636363636,0.33093525179856115,0.7130801687763713
92,-0.071619354379757,0.46380111100992627,0.3356643356643357,0.34532374100719426,0.5822784810126582
93,0.035586579999202735,0.517894545123395,0.3971631205673759,0.4028776978417266,0.6329113924050633
94,0.028667121482719906,0.5145402665209604,0.4013840830449827,0.4172661870503597,0.6118143459915611
95,-0.1188711908875897,0.44235497677807123,0.2681992337164751,0.2517985611510791,0.6329113924050633
96,-0.03701076657903674,0.48306165194426737,0.28451882845188287,0.2446043165467626,0.7215189873417721
97,0.08962173491047547,0.5449412621801293,0.42857142857142855,0.4316546762589928,0.6582278481012658
98,0.05932376481778207,0.5285796679112407,0.3798449612403101,0.35251798561151076,0.7046413502109705
99,0.06028973012619807,0.5261208754515375,0.32142857142857145,0.2589928057553957,0.7932489451476793
