,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,-0.03426956601127558,0.48267326732673266,0.43418013856812937,0.46534653465346537,0.5
1,-0.011510647302604229,0.4944352099443521,0.3783783783783784,0.3465346534653465,0.6423357664233577
2,-0.10674944435993663,0.44619498446194983,0.380952380952381,0.39603960396039606,0.49635036496350365
3,-0.047949200526506704,0.4775059622750596,0.3304843304843305,0.2871287128712871,0.6678832116788321
4,-0.05748698053326698,0.4722844547228445,0.3478260869565218,0.31683168316831684,0.6277372262773723
5,-0.05310644792124252,0.4738382597383826,0.3730569948186528,0.3564356435643564,0.5912408759124088
6,0.02807295036572091,0.5139661776396618,0.4332493702770781,0.42574257425742573,0.6021897810218978
7,-0.0010071324637885735,0.49949410999494115,0.43203883495145634,0.4405940594059406,0.5583941605839416
8,-0.03379269832239038,0.48321529233215293,0.3949367088607595,0.38613861386138615,0.5802919708029197
9,-0.0286574599051015,0.48554599985546,0.4265402843601896,0.44554455445544555,0.5255474452554745
10,-0.053014850345974855,0.4742357447423574,0.3582887700534759,0.3316831683168317,0.6167883211678832
11,-0.03587181949101117,0.4818963648189637,0.42452830188679247,0.44554455445544555,0.5182481751824818
12,-0.008443252391997457,0.49586254245862543,0.3937007874015748,0.3712871287128713,0.6204379562043796
13,0.008571273737250234,0.5040832550408325,0.37777777777777777,0.33663366336633666,0.6715328467153284
14,-0.08907396464423809,0.45743296957432966,0.32044198895027626,0.2871287128712871,0.6277372262773723
15,-0.0010071324637885735,0.49949410999494115,0.43203883495145634,0.4405940594059406,0.5583941605839416
16,-0.05556132933441967,0.4719953747199538,0.4095238095238095,0.42574257425742573,0.5182481751824818
17,0.05333304559029681,0.5269747777697478,0.4851258581235698,0.5247524752475248,0.5291970802919708
18,-0.02647024785857931,0.4871359398713594,0.37433155080213903,0.3465346534653465,0.6277372262773723
19,-0.006965033780941566,0.4964949049649491,0.4326923076923077,0.44554455445544555,0.5474452554744526
20,-0.12714033156967397,0.43853436438534366,0.3081081081081081,0.28217821782178215,0.5948905109489051
21,-0.010586723290147445,0.4946700874467008,0.4316546762589928,0.44554455445544555,0.5437956204379562
22,-0.03536703176102276,0.48482329984823297,0.2802547770700637,0.21782178217821782,0.7518248175182481
23,-0.03955036434712251,0.48128206981282073,0.34269662921348315,0.30198019801980197,0.6605839416058394
24,-0.07909354375646907,0.4599985545999855,0.41284403669724773,0.44554455445544555,0.4744525547445255
25,-0.056966560661480314,0.47161595721615956,0.38596491228070173,0.3811881188118812,0.5620437956204379
26,-0.05556132933441967,0.4719953747199538,0.4095238095238095,0.42574257425742573,0.5182481751824818
27,0.04933270185490358,0.5248970152489701,0.4716981132075471,0.49504950495049505,0.5547445255474452
28,-0.06468835879823467,0.46729782467297826,0.41666666666666663,0.44554455445544555,0.48905109489051096
29,0.008754998616019308,0.5044265375442654,0.4697986577181208,0.5198019801980198,0.48905109489051096
30,-0.03476850220809433,0.48296234732962345,0.3779527559055118,0.3564356435643564,0.6094890510948905
31,0.018852935088443615,0.5089072775890728,0.37746478873239436,0.3316831683168317,0.6861313868613139
32,-0.054202121670261255,0.4729168172291682,0.39205955334987597,0.3910891089108911,0.5547445255474452
33,-0.0302916789455813,0.4859796198597962,0.3313953488372093,0.28217821782178215,0.6897810218978102
34,-0.04334683827393881,0.4781021897810219,0.44690265486725667,0.5,0.4562043795620438
35,-0.04611393130985163,0.4766748572667486,0.43537414965986393,0.4752475247524752,0.4781021897810219
36,0.04334683827393881,0.5218978102189781,0.4719626168224299,0.5,0.5437956204379562
37,-0.011485256349124076,0.4942906699429067,0.40909090909090917,0.400990099009901,0.5875912408759124
38,-0.012362782329055555,0.49374864493748644,0.4470046082949308,0.4801980198019802,0.5072992700729927
39,-0.003607673944457796,0.49817518248175185,0.45804988662131524,0.5,0.49635036496350365
40,-0.05100705859013241,0.4741996097419961,0.4318181818181818,0.47029702970297027,0.4781021897810219
41,-0.03288110246189354,0.4837392498373925,0.38974358974358975,0.37623762376237624,0.5912408759124088
42,-0.046086408388257366,0.4770904097709041,0.38888888888888884,0.3811881188118812,0.572992700729927
43,-0.03263450482097021,0.4848052323480523,0.33429394812680113,0.2871287128712871,0.6824817518248175
44,0.0017748803515224697,0.5008311050083111,0.35999999999999993,0.3118811881188119,0.6897810218978102
45,-0.09111876986763014,0.45625858206258585,0.3232876712328767,0.29207920792079206,0.6204379562043796
46,-0.04807288899080777,0.4757534147575342,0.4497816593886463,0.5099009900990099,0.4416058394160584
47,-0.07267600941415896,0.46325070463250706,0.4260089686098654,0.47029702970297027,0.4562043795620438
48,-0.01631588656378098,0.49177928741779287,0.4685466377440347,0.5346534653465347,0.4489051094890511
49,-0.02635643214149235,0.4867203873672039,0.42482100238663484,0.4405940594059406,0.5328467153284672
50,-0.06569288067016466,0.4667738671677387,0.42105263157894735,0.45544554455445546,0.4781021897810219
51,0.012301967583332333,0.505781600057816,0.3693181818181818,0.3217821782178218,0.6897810218978102
52,-0.03587181949101117,0.4818963648189637,0.42452830188679247,0.44554455445544555,0.5182481751824818
