,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,-0.10211232982623669,0.44889911271771277,0.4090909090909091,0.4117647058823529,0.4860335195530726
1,-0.015411557208641465,0.4922773578705225,0.4615384615384615,0.47058823529411764,0.5139664804469274
2,-0.07111708882353468,0.46554934823091243,0.3695652173913043,0.3333333333333333,0.5977653631284916
3,-0.0034468526866064312,0.49828385730456054,0.44816053511705684,0.43790849673202614,0.5586592178770949
4,-0.03806028734282943,0.4818344470004017,0.373134328358209,0.32679738562091504,0.6368715083798883
5,0.0426060204019438,0.521104903786468,0.46416382252559724,0.4444444444444444,0.5977653631284916
6,-0.08490049095164694,0.45901340051849415,0.3576642335766423,0.3202614379084967,0.5977653631284916
7,0.02986446358616599,0.5145141855624932,0.43165467625899284,0.39215686274509803,0.6368715083798883
8,-0.10659154741143327,0.4474203089056852,0.3737024221453287,0.35294117647058826,0.5418994413407822
9,-0.014297788077874716,0.4930624018695001,0.40433212996389895,0.3660130718954248,0.6201117318435754
10,-0.023190264225100572,0.4888450724796436,0.3897058823529412,0.3464052287581699,0.6312849162011173
11,0.07616505463843497,0.5373900025559573,0.4701754385964912,0.43790849673202614,0.6368715083798883
12,-0.0392812914560558,0.48093986197831085,0.38989169675090257,0.35294117647058826,0.6089385474860335
13,-0.028944268229693062,0.48605177639025815,0.3882783882783883,0.3464052287581699,0.6256983240223464
14,-0.04656767837795733,0.47683207361156754,0.4228187919463087,0.4117647058823529,0.5418994413407822
15,-0.033579929062940855,0.48373315806769634,0.391304347826087,0.35294117647058826,0.6145251396648045
16,0.0450687855013936,0.5225837075984956,0.4935897435897436,0.5032679738562091,0.5418994413407822
17,-0.04711635113177686,0.4764121663563004,0.4401294498381877,0.4444444444444444,0.5083798882681564
18,-0.08243605533201782,0.45870303428634024,0.4244372990353698,0.43137254901960786,0.4860335195530726
19,-0.10865424858412849,0.4473655383941286,0.34782608695652173,0.3137254901960784,0.5810055865921788
20,-0.07975729078702974,0.4604922043305218,0.3959044368600682,0.3790849673202614,0.5418994413407822
21,0.03217152920023501,0.5159929893745208,0.46464646464646464,0.45098039215686275,0.5810055865921788
22,0.011966988953165692,0.5059334720852959,0.5174418604651163,0.5816993464052288,0.4301675977653631
23,0.02561896771407823,0.5127250155183116,0.45945945945945943,0.4444444444444444,0.5810055865921788
