,Matthews,Accuracy,F1
0,0.07717505280633702,0.5167774331708758,0.11023622047244093
1,0.06233311039881964,0.5273667109732684,0.26595744680851063
2,0.08667285554716285,0.5339388568896766,0.24852071005917162
3,0.10330039050306994,0.5413085216363904,0.26744186046511625
4,0.057795609626943335,0.5293752769162605,0.3157894736842105
5,0.0214794838744971,0.5097474523704032,0.24615384615384617
6,0.03810634461674902,0.5077684241618668,0.08
7,0.06824368180413988,0.5139122729286664,0.096
8,0.06133392572462885,0.5204401122433909,0.18543046357615892
9,0.055292604974821906,0.5216511593560774,0.22485207100591714
10,0.14992667500072965,0.5736228031309998,0.37037037037037035
11,0.10065506901457157,0.5376310736966474,0.24539877300613494
12,0.03576895642854646,0.5106188155368483,0.1408450704225352
13,-0.07372397474104266,0.4671540392851868,0.1675392670157068
14,0.06021248439495506,0.5269531826908876,0.2708333333333333
15,0.055292604974821906,0.5216511593560774,0.22485207100591714
16,0.0,0.5,0.0
17,0.12706801186219818,0.5552207945650569,0.3118279569892473
18,0.12009548154515552,0.5499040023630187,0.29213483146067415
19,0.1648564840336649,0.5720129966031605,0.3422459893048128
20,0.0765544415663413,0.5273962487077242,0.21518987341772153
21,0.09776227784627446,0.5302761778171614,0.19310344827586207
22,0.05430529008658479,0.5196130556786295,0.2012578616352201
23,0.09823689132892154,0.5278245458573327,0.1726618705035971
24,0.11139259378115565,0.5335548663417515,0.19580419580419575
25,0.00690977783667658,0.5031900753212228,0.2412060301507538
26,0.08917240275170008,0.5404666962044011,0.29743589743589743
27,0.06352261243701209,0.5257421355782012,0.24137931034482757
28,0.22455824050610604,0.601905183872397,0.39999999999999997
29,0.002054185081930032,0.50076798109585,0.17177914110429446
