,Matthews,Accuracy,F1,ActionAccuracy,ThingAccuracy
0,-0.013507600082833339,0.49404761904761907,0.2379421221864952,0.2,0.7880952380952381
1,0.07541217329272268,0.5386422136422137,0.3711340206185567,0.3891891891891892,0.6880952380952381
2,0.0414893527459783,0.5214929214929215,0.3547169811320755,0.3810810810810811,0.6619047619047619
3,0.0640960337410768,0.5231821106821106,0.2251908396946565,0.15945945945945947,0.8869047619047619
4,-0.007240286443029552,0.4972168597168597,0.19343065693430656,0.14324324324324325,0.8511904761904762
5,0.11177315821391477,0.5532818532818533,0.36151603498542273,0.33513513513513515,0.7714285714285715
6,0.03783054379801155,0.5179214929214929,0.30588235294117655,0.2810810810810811,0.7547619047619047
7,-0.015657046410034025,0.49646074646074645,0.07058823529411765,0.04054054054054054,0.9523809523809523
8,0.01715176777262869,0.5007561132561132,0.005376344086021506,0.002702702702702703,0.9988095238095238
9,0.13478585927655112,0.5618404118404119,0.36196319018404904,0.31891891891891894,0.8047619047619048
10,0.03718548522383081,0.5134491634491635,0.20610687022900764,0.14594594594594595,0.8809523809523809
11,0.06985613702374245,0.5322072072072073,0.3170731707317073,0.2810810810810811,0.7833333333333333
12,0.03507653791235546,0.5135456885456886,0.2254545454545455,0.16756756756756758,0.8595238095238096
13,0.018792149102507916,0.5082689832689833,0.2608695652173913,0.21891891891891893,0.7976190476190477
14,0.09383591286784781,0.5437741312741313,0.3393393393393393,0.3054054054054054,0.7821428571428571
15,0.062093742499729244,0.5279440154440154,0.3014128728414443,0.2594594594594595,0.7964285714285714
16,0.07779249140397893,0.5343307593307594,0.30497592295345105,0.25675675675675674,0.8119047619047619
17,0.056662532050497275,0.5173101673101673,0.1726315789473684,0.11081081081081082,0.9238095238095239
18,0.037984293154102185,0.5161196911196911,0.2608695652173913,0.21081081081081082,0.8214285714285714
19,0.04418877238489771,0.5127734877734877,0.1511879049676026,0.0945945945945946,0.930952380952381
20,0.05218519639988647,0.5266409266409267,0.35324675324675325,0.3675675675675676,0.6857142857142857
21,0.1204366430375135,0.5557271557271557,0.3550834597875569,0.3162162162162162,0.7952380952380952
22,0.07949865314694778,0.5326737451737452,0.2793103448275862,0.21891891891891893,0.8464285714285714
23,0.009808974024129816,0.5044723294723295,0.2689335394126739,0.23513513513513515,0.7738095238095238
24,-0.011253502107211957,0.49592985842985843,0.1717557251908397,0.12162162162162163,0.8702380952380953
25,0.05156448602558707,0.5188545688545688,0.2196969696969697,0.15675675675675677,0.8809523809523809
26,0.06541726783436105,0.5274774774774775,0.27702702702702703,0.22162162162162163,0.8333333333333334
27,0.0009144529438292567,0.5003861003861004,0.2319327731092437,0.1864864864864865,0.8142857142857143
28,0.03230088145935592,0.5157979407979407,0.3169705469845722,0.3054054054054054,0.7261904761904762
29,0.12225282115248488,0.5534749034749035,0.33387358184764987,0.27837837837837837,0.8285714285714286
30,0.05747187660838074,0.5286036036036036,0.34332425068119893,0.34054054054054056,0.7166666666666667
31,0.09522536062545549,0.5430823680823681,0.32761310452418096,0.28378378378378377,0.8023809523809524
32,0.07287849302799798,0.5338803088803089,0.3227752639517345,0.2891891891891892,0.7785714285714286
33,0.04008509193151975,0.5165057915057916,0.25129087779690196,0.1972972972972973,0.8357142857142857
34,0.031014078686869614,0.5164414414414414,0.36406619385342787,0.41621621621621624,0.6166666666666667
35,0.04647575363298823,0.5192084942084942,0.25728987993138935,0.20270270270270271,0.8357142857142857
36,0.012972916131100198,0.5047940797940798,0.1954887218045113,0.14054054054054055,0.8690476190476191
37,0.06903603456706718,0.5305984555984556,0.30031948881789133,0.25405405405405407,0.8071428571428572
38,0.07441197248912036,0.5361325611325611,0.3432624113475177,0.327027027027027,0.7452380952380953
39,0.03184128976739511,0.5103281853281854,0.17142857142857143,0.11351351351351352,0.9071428571428571
40,-0.013548572814998735,0.4929375804375804,0.322180916976456,0.35135135135135137,0.6345238095238095
41,0.05690063866242092,0.5268983268983269,0.31858407079646023,0.2918918918918919,0.7619047619047619
42,0.037460935506684494,0.5137709137709138,0.21132075471698114,0.15135135135135136,0.8761904761904762
43,-0.015986138438484496,0.49187580437580436,0.3040629095674967,0.31351351351351353,0.6702380952380952
44,0.08145075866204185,0.5300997425997426,0.24436090225563914,0.17567567567567569,0.8845238095238095
45,0.05900528544504416,0.5282979407979408,0.3265895953757226,0.3054054054054054,0.7511904761904762
46,0.002863667999591669,0.5012870012870013,0.2578616352201258,0.22162162162162163,0.780952380952381
47,0.048233336298508844,0.5219916344916344,0.29675425038639874,0.2594594594594595,0.7845238095238095
48,0.1023358178742346,0.5411679536679537,0.2882249560632689,0.22162162162162163,0.8607142857142858
49,0.05019860829499802,0.5193854568854569,0.23636363636363636,0.17567567567567569,0.8630952380952381
50,0.07806527237588463,0.5354568854568854,0.31677018633540377,0.2756756756756757,0.7952380952380952
51,0.0467150642602553,0.5178732303732304,0.2307692307692308,0.17027027027027028,0.8654761904761905
52,0.07578243616120975,0.5353925353925354,0.3268365817091454,0.2945945945945946,0.7761904761904762
53,0.14479423877362957,0.5630469755469756,0.3485342019543974,0.2891891891891892,0.8369047619047619
54,0.055130858657708934,0.5198841698841699,0.21797323135755262,0.15405405405405406,0.8857142857142857
55,0.04742109267869837,0.5189993564993565,0.2469135802469136,0.1891891891891892,0.8488095238095238
56,0.039570605484417654,0.5148487773487773,0.21933085501858737,0.15945945945945947,0.8702380952380953
57,0.08398277047892778,0.5421171171171171,0.3655913978494624,0.3675675675675676,0.7166666666666667
58,0.008436253188204988,0.5042149292149292,0.3112313937753721,0.3108108108108108,0.6976190476190476
59,0.02374038638155302,0.510537323037323,0.2679425837320574,0.22702702702702704,0.794047619047619
60,0.02601965730160878,0.5124034749034749,0.3002915451895044,0.27837837837837837,0.7464285714285714
61,0.037051269125362656,0.5132882882882883,0.20345489443378123,0.14324324324324325,0.8833333333333333
62,0.04810964057132026,0.5178249678249678,0.22138836772983114,0.15945945945945947,0.8761904761904762
